,TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,MVMN_NM,VISIT_MM
1287,a_a000568,A03,a000568,자가용,08
1288,a_a000517,A03,a000517,자가용,08
1289,a_a006582,A03,a006582,자가용,10
1290,a_a003383,A01,a003383,자가용,10
1291,a_a005726,A03,a005726,자가용,10
1292,a_a015313,A01,a015313,대중교통 등,10
1293,a_a006209,A01,a006209,대중교통 등,10
1294,a_a006770,A03,a006770,자가용,10
1295,a_a003450,A03,a003450,자가용,10
1296,a_a007359,A03,a007359,,10
1297,a_a000413,A01,a000413,대중교통 등,08
1298,a_a000013,A03,a000013,자가용,08
1299,a_a005991,A01,a005991,대중교통 등,10
1300,a_a006080,A02,a006080,자가용,10
1301,a_a006559,A01,a006559,대중교통 등,10
1302,a_a004454,A03,a004454,자가용,10
1303,a_a007253,A03,a007253,,10
1304,a_a004009,A03,a004009,자가용,10
1305,a_a002042,A01,a002042,대중교통 등,09
1306,a_a007198,A03,a007198,,10
1307,a_a002566,A02,a002566,자가용,09
1308,a_a005346,A01,a005346,대중교통 등,10
1309,a_a001935,A03,a001935,대중교통 등,09
1310,a_a006350,A01,a006350,대중교통 등,10
1311,a_a001904,A01,a001904,대중교통 등,09
1312,a_a001624,A03,a001624,자가용,09
1313,a_a000085,A03,a000085,자가용,08
1314,a_a003003,A01,a003003,대중교통 등,09
1315,a_a004732,A01,a004732,대중교통 등,10
1316,a_a017643,A03,a017643,,11
1317,a_a001817,A01,a001817,자가용,09
1318,a_a005297,A01,a005297,대중교통 등,10
1319,a_a018087,A01,a018087,,11
1320,a_a003138,A01,a003138,대중교통 등,09
1321,a_a017744,A01,a017744,,11
1322,c_c002932,A03,c002932,대중교통 등,09
1323,b_b005996,A03,b005996,,10
1324,a_a004269,A03,a004269,,10
1325,a_a017867,A03,a017867,,11
1326,a_a007163,A01,a007163,대중교통 등,10
1327,a_a007950,A03,a007950,,10
1328,a_a014783,A03,a014783,대중교통 등,10
1329,a_a014205,A03,a014205,대중교통 등,10
1330,a_a002221,A03,a002221,대중교통 등,09
1331,c_c002983,A03,c002983,자가용,10
1332,a_a017840,A03,a017840,,11
1333,a_a001425,A01,a001425,대중교통 등,08
1334,a_a002234,A01,a002234,대중교통 등,09
1335,a_a003794,A01,a003794,대중교통 등,09
1336,a_a006990,A03,a006990,대중교통 등,10
1337,a_a006218,A03,a006218,자가용,10
1338,a_a005638,A03,a005638,,10
1339,a_a009903,A01,a009903,대중교통 등,10
1340,a_a003139,A01,a003139,대중교통 등,09
1341,a_a008359,A01,a008359,대중교통 등,10
1342,a_a005160,A01,a005160,,10
1343,a_a006133,A03,a006133,자가용,10
1344,a_a007260,A03,a007260,,10
1345,a_a006914,A03,a006914,대중교통 등,10
1346,a_a001823,A03,a001823,대중교통 등,09
1347,a_a007966,A01,a007966,,10
1348,a_a001321,A03,a001321,자가용,08
1349,a_a002456,A01,a002456,대중교통 등,09
1350,a_a000536,A01,a000536,자가용,09
1351,a_a002184,A01,a002184,대중교통 등,09
1352,a_a010296,A03,a010296,대중교통 등,10
1353,a_a003447,A03,a003447,대중교통 등,09
1354,a_a004157,A03,a004157,자가용,10
1355,a_a005432,A01,a005432,대중교통 등,10
1356,a_a005191,A01,a005191,,10
1357,a_a005707,A01,a005707,대중교통 등,10
1358,a_a017994,A01,a017994,,11
1359,a_a013755,A01,a013755,대중교통 등,10
1360,a_a018015,A01,a018015,,11
1361,a_a000896,A03,a000896,자가용,08
1362,a_a014782,A03,a014782,대중교통 등,10
1363,a_a007784,A03,a007784,자가용,10
1364,a_a007398,A03,a007398,,10
1365,a_a001026,A03,a001026,자가용,09
1366,b_b006189,A03,b006189,자가용,10
1367,a_a005669,A03,a005669,,10
1368,a_a004575,A03,a004575,자가용,10
1369,a_a011569,A01,a011569,대중교통 등,10
1370,a_a018143,A01,a018143,,11
1371,a_a003642,A01,a003642,대중교통 등,10
1372,a_a003796,A03,a003796,자가용,10
1373,a_a015211,A03,a015211,자가용,11
1374,a_a000290,A03,a000290,대중교통 등,08
1375,a_a004539,A03,a004539,자가용,10
1376,a_a001933,A03,a001933,자가용,09
1377,a_a001964,A01,a001964,대중교통 등,09
1378,a_a007942,A03,a007942,,10
1379,a_a005607,A03,a005607,,10
1380,a_a004281,A01,a004281,,10
1381,a_a002580,A03,a002580,자가용,09
1382,a_a003429,A01,a003429,자가용,09
1383,a_a004026,A03,a004026,자가용,09
1384,a_a002345,A03,a002345,자가용,09
1385,a_a006390,A01,a006390,대중교통 등,10
1386,a_a018119,A03,a018119,,11
1387,a_a009815,A02,a009815,대중교통 등,10
1388,a_a002440,A01,a002440,대중교통 등,09
1389,a_a006602,A03,a006602,자가용,11
1390,a_a008073,A03,a008073,자가용,10
1391,a_a014923,A03,a014923,대중교통 등,10
1392,a_a017919,A03,a017919,,11
1393,a_a002471,A01,a002471,대중교통 등,09
1394,a_a006528,A03,a006528,자가용,10
1395,a_a006406,A03,a006406,대중교통 등,10
1396,a_a010370,A03,a010370,자가용,10
1397,a_a003288,A03,a003288,자가용,10
1398,a_a008471,A01,a008471,대중교통 등,10
1399,a_a002131,A03,a002131,대중교통 등,09
1400,a_a008418,A03,a008418,자가용,10
1401,a_a009402,A01,a009402,대중교통 등,10
1402,a_a002881,A03,a002881,자가용,09
1403,a_a005186,A03,a005186,,10
1404,a_a013709,A03,a013709,자가용,10
1405,a_a003605,A03,a003605,자가용,10
1406,a_a011565,A01,a011565,자가용,10
1407,a_a000415,A02,a000415,자가용,08
1408,a_a003298,A03,a003298,자가용,10
1409,a_a004314,A01,a004314,,10
1410,a_a001827,A03,a001827,자가용,09
1411,a_a000809,A01,a000809,자가용,09
1412,a_a006603,A03,a006603,대중교통 등,10
1413,a_a010391,A03,a010391,,10
1414,c_c006746,A03,c006746,대중교통 등,10
1415,a_a000139,A03,a000139,자가용,08
1416,a_a006771,A03,a006771,자가용,10
1417,a_a009689,A03,a009689,자가용,10
1418,a_a006700,A01,a006700,자가용,10
1419,a_a007388,A03,a007388,,10
1420,a_a002832,A03,a002832,자가용,09
1421,a_a002587,A03,a002587,대중교통 등,09
1422,a_a018110,A03,a018110,,11
1423,a_a010294,A03,a010294,대중교통 등,10
1424,b_b011659,A03,b011659,,11
1425,a_a002896,A03,a002896,자가용,09
1426,a_a007335,A03,a007335,,10
1427,a_a001383,A03,a001383,자가용,08
1428,a_a010502,A01,a010502,대중교통 등,10
1429,a_a006443,A01,a006443,대중교통 등,10
1430,a_a017745,A01,a017745,,11
1431,a_a006268,A03,a006268,,10
1432,a_a007274,A01,a007274,,10
1433,a_a007412,A01,a007412,,10
1434,a_a018215,A01,a018215,,11
1435,a_a004841,A01,a004841,대중교통 등,10
1436,a_a006306,A02,a006306,,10
1437,a_a002238,A01,a002238,자가용,09
1438,a_a000163,A03,a000163,대중교통 등,08
1439,a_a007296,A01,a007296,,10
1440,a_a000299,A03,a000299,자가용,08
1441,a_a008086,A03,a008086,자가용,10
1442,a_a007089,A03,a007089,자가용,10
1443,a_a017842,A01,a017842,,11
1444,a_a009447,A03,a009447,대중교통 등,10
1445,a_a003726,A02,a003726,자가용,10
1446,a_a017892,A01,a017892,,11
1447,a_a002543,A01,a002543,자가용,10
1448,a_a013940,A03,a013940,자가용,10
1449,a_a013879,A03,a013879,자가용,10
1450,a_a008261,A01,a008261,대중교통 등,10
1451,a_a009400,A03,a009400,대중교통 등,10
1452,a_a006402,A01,a006402,대중교통 등,10
1453,a_a010967,A01,a010967,대중교통 등,10
1454,a_a007640,A03,a007640,,10
1455,a_a002624,A03,a002624,자가용,10
1456,a_a003704,A01,a003704,대중교통 등,10
1457,a_a005524,A03,a005524,자가용,10
1458,a_a000389,A01,a000389,대중교통 등,09
1459,a_a015325,A01,a015325,대중교통 등,11
1460,a_a002280,A03,a002280,자가용,09
1461,a_a006854,A01,a006854,대중교통 등,10
1462,a_a017795,A03,a017795,,11
1463,a_a002568,A03,a002568,자가용,09
1464,a_a002005,A01,a002005,자가용,09
1465,a_a002740,A01,a002740,대중교통 등,09
1466,a_a002210,A03,a002210,자가용,09
1467,a_a017691,A03,a017691,,11
1468,a_a008405,A03,a008405,대중교통 등,10
1469,a_a002253,A03,a002253,자가용,10
1470,a_a006270,A01,a006270,,10
1471,a_a008325,A03,a008325,대중교통 등,10
1472,a_a011200,A03,a011200,대중교통 등,10
1473,a_a006626,A01,a006626,대중교통 등,10
1474,a_a003667,A03,a003667,자가용,09
1475,a_a005154,A03,a005154,,10
1476,a_a002269,A02,a002269,자가용,09
1477,a_a002441,A03,a002441,대중교통 등,09
1478,a_a002991,A03,a002991,자가용,09
1479,a_a007294,A01,a007294,,10
1480,a_a008110,A03,a008110,자가용,10
1481,a_a007596,A03,a007596,,10
1482,b_b006688,A01,b006688,자가용,10
1483,a_a009697,A03,a009697,대중교통 등,11
1484,a_a003385,A01,a003385,자가용,10
1485,a_a010977,A03,a010977,자가용,10
1486,a_a006644,A03,a006644,자가용,10
1487,a_a005647,A01,a005647,,10
1488,a_a004256,A03,a004256,자가용,10
1489,a_a006049,A02,a006049,자가용,10
1490,d_d000936,A03,d000936,대중교통 등,09
1491,b_b007934,A03,b007934,,10
1492,a_a000997,A01,a000997,자가용,09
1493,a_a001676,A01,a001676,대중교통 등,09
1494,a_a002866,A03,a002866,대중교통 등,10
1495,a_a004205,A03,a004205,대중교통 등,10
1496,a_a003290,A03,a003290,자가용,09
1497,a_a004031,A03,a004031,자가용,09
1498,a_a018114,A03,a018114,,11
1499,a_a000817,A01,a000817,대중교통 등,08
1500,a_a002502,A01,a002502,대중교통 등,09
1501,a_a000344,A03,a000344,자가용,08
1502,a_a009770,A02,a009770,대중교통 등,10
1503,a_a005785,A03,a005785,자가용,10
1504,a_a001306,A01,a001306,대중교통 등,08
1505,a_a002104,A01,a002104,대중교통 등,09
1506,a_a001356,A01,a001356,대중교통 등,08
1507,a_a008194,A03,a008194,자가용,10
1508,a_a017706,A01,a017706,,11
1509,a_a018094,A03,a018094,,11
1510,a_a006816,A03,a006816,,10
1511,a_a007639,A03,a007639,,10
1512,a_a010043,A01,a010043,대중교통 등,10
1513,a_a011368,A01,a011368,대중교통 등,10
1514,a_a017882,A03,a017882,,11
1515,a_a005239,A03,a005239,자가용,10
1516,a_a001493,A03,a001493,자가용,08
1517,a_a002212,A01,a002212,자가용,09
1518,a_a001869,A03,a001869,대중교통 등,09
1519,a_a002596,A03,a002596,자가용,10
1520,a_a011203,A03,a011203,자가용,10
1521,a_a000828,A03,a000828,자가용,09
1522,a_a001052,A03,a001052,자가용,08
1523,a_a006255,A03,a006255,대중교통 등,10
1524,a_a014278,A02,a014278,대중교통 등,10
1525,a_a001861,A01,a001861,대중교통 등,09
1526,a_a010346,A01,a010346,대중교통 등,10
1527,a_a018103,A02,a018103,,11
1528,a_a017502,A01,a017502,,11
1529,a_a007428,A03,a007428,자가용,10
1530,a_a004524,A03,a004524,자가용,10
1531,a_a015257,A01,a015257,대중교통 등,10
1532,a_a002650,A01,a002650,자가용,09
1533,a_a004838,A03,a004838,자가용,10
1534,a_a007002,A03,a007002,자가용,10
1535,a_a001127,A01,a001127,대중교통 등,08
1536,a_a015694,A01,a015694,자가용,11
1537,a_a015776,A01,a015776,대중교통 등,11
1538,a_a004768,A03,a004768,자가용,10
1539,a_a002992,A01,a002992,대중교통 등,10
1540,a_a002855,A03,a002855,대중교통 등,09
1541,a_a007231,A03,a007231,,10
1542,a_a001037,A03,a001037,자가용,08
1543,a_a006348,A01,a006348,대중교통 등,10
1544,a_a000187,A03,a000187,대중교통 등,08
1545,a_a007376,A01,a007376,,10
1546,a_a017982,A03,a017982,,11
1547,a_a013996,A01,a013996,자가용,10
1548,a_a005553,A02,a005553,자가용,10
1549,a_a008138,A03,a008138,대중교통 등,10
1550,a_a007112,A03,a007112,대중교통 등,10
1551,a_a003075,A03,a003075,자가용,10
1552,a_a000152,A01,a000152,대중교통 등,08
1553,a_a000218,A03,a000218,자가용,08
1554,a_a006800,A03,a006800,자가용,10
1555,a_a011422,A01,a011422,대중교통 등,10
1556,a_a000393,A01,a000393,대중교통 등,08
1557,a_a002293,A03,a002293,자가용,10
1558,a_a002316,A01,a002316,대중교통 등,09
1559,a_a005188,A01,a005188,,10
1560,a_a000029,A01,a000029,대중교통 등,08
1561,a_a018234,A03,a018234,,11
1562,a_a002545,A03,a002545,자가용,09
1563,a_a003839,A01,a003839,대중교통 등,09
1564,a_a004164,A03,a004164,대중교통 등,10
1565,a_a004421,A03,a004421,자가용,10
1566,a_a007261,A03,a007261,,10
1567,a_a009429,A03,a009429,자가용,10
1568,a_a000973,A02,a000973,자가용,08
1569,a_a007247,A03,a007247,,10
1570,a_a017890,A01,a017890,,11
1571,a_a003574,A03,a003574,대중교통 등,09
1572,a_a006995,A03,a006995,자가용,10
1573,a_a008102,A03,a008102,자가용,10
1574,b_b015090,A01,b015090,,11
1575,a_a001671,A01,a001671,대중교통 등,09
1576,a_a007777,A03,a007777,자가용,10
1577,a_a010152,A01,a010152,대중교통 등,10
1578,c_c004652,A03,c004652,,10
1579,a_a006326,A01,a006326,대중교통 등,10
1580,a_a001504,A03,a001504,자가용,08
1581,a_a007918,A03,a007918,,10
1582,a_a005400,A03,a005400,대중교통 등,10
1583,a_a014249,A03,a014249,대중교통 등,11
1584,a_a008663,A01,a008663,대중교통 등,10
1585,a_a001525,A01,a001525,대중교통 등,09
1586,a_a007271,A03,a007271,,10
1587,a_a002618,A03,a002618,자가용,10
1588,a_a010118,A03,a010118,대중교통 등,10
1589,a_a006332,A03,a006332,자가용,10
1590,a_a005347,A01,a005347,대중교통 등,10
1591,a_a003061,A03,a003061,자가용,10
1592,a_a009657,A03,a009657,대중교통 등,10
1593,a_a005299,A03,a005299,자가용,10
1594,a_a007301,A03,a007301,,10
1595,a_a006201,A03,a006201,자가용,10
1596,a_a000315,A03,a000315,자가용,08
1597,a_a008222,A02,a008222,대중교통 등,10
1598,a_a018231,A03,a018231,,11
1599,a_a005621,A03,a005621,,10
1600,b_b004527,A03,b004527,자가용,10
1601,a_a008027,A01,a008027,,10
1602,a_a002198,A03,a002198,대중교통 등,09
1603,a_a017891,A03,a017891,,11
1604,a_a004592,A03,a004592,자가용,10
1605,a_a008543,A01,a008543,자가용,10
1606,a_a001434,A03,a001434,자가용,09
1607,a_a005738,A01,a005738,자가용,10
1608,a_a009639,A01,a009639,자가용,11
1609,a_a002956,A01,a002956,대중교통 등,10
1610,a_a001716,A01,a001716,대중교통 등,09
1611,a_a003249,A01,a003249,대중교통 등,10
1612,a_a005134,A03,a005134,,10
1613,a_a003230,A01,a003230,대중교통 등,09
1614,a_a006541,A03,a006541,,10
1615,a_a006477,A03,a006477,자가용,10
1616,a_a005520,A03,a005520,대중교통 등,10
1617,a_a005200,A01,a005200,,10
1618,a_a006825,A01,a006825,자가용,10
1619,a_a007879,A03,a007879,자가용,10
1620,a_a017690,A01,a017690,,11
1621,a_a009997,A02,a009997,대중교통 등,10
1622,a_a007967,A03,a007967,,10
1623,a_a001910,A02,a001910,대중교통 등,09
1624,a_a005148,A03,a005148,,10
1625,a_a011759,A01,a011759,자가용,10
1626,a_a009683,A01,a009683,대중교통 등,10
1627,a_a007305,A01,a007305,,10
1628,a_a001258,A01,a001258,대중교통 등,08
1629,a_a010239,A01,a010239,대중교통 등,10
1630,a_a002335,A03,a002335,자가용,09
1631,a_a000223,A03,a000223,자가용,08
1632,a_a006796,A01,a006796,대중교통 등,10
1633,a_a009433,A03,a009433,자가용,10
1634,a_a017937,A03,a017937,,11
1635,a_a008474,A03,a008474,대중교통 등,10
1636,a_a006364,A03,a006364,대중교통 등,10
1637,a_a014732,A03,a014732,대중교통 등,11
1638,a_a006304,A01,a006304,,10
1639,b_b006969,A03,b006969,,10
1640,a_a001953,A03,a001953,대중교통 등,09
1641,a_a005623,A03,a005623,,10
1642,a_a007719,A03,a007719,대중교통 등,10
1643,a_a002684,A03,a002684,자가용,09
1644,a_a013665,A03,a013665,대중교통 등,10
1645,a_a011596,A03,a011596,자가용,10
1646,a_a003123,A03,a003123,자가용,10
1647,a_a005421,A01,a005421,대중교통 등,10
1648,a_a006274,A03,a006274,,10
1649,a_a008006,A03,a008006,,10
1650,a_a000556,A03,a000556,자가용,08
1651,a_a006890,A03,a006890,대중교통 등,10
1652,a_a010181,A01,a010181,대중교통 등,11
1653,a_a005281,A03,a005281,자가용,10
1654,a_a001615,A01,a001615,대중교통 등,09
1655,a_a002303,A03,a002303,자가용,09
1656,a_a011301,A01,a011301,자가용,10
1657,a_a001065,A03,a001065,자가용,08
1658,a_a000801,A01,a000801,대중교통 등,08
1659,a_a011090,A03,a011090,자가용,10
1660,a_a007854,A01,a007854,자가용,10
1661,a_a015688,A03,a015688,대중교통 등,10
1662,a_a006044,A01,a006044,,10
1663,a_a006850,A02,a006850,자가용,10
1664,a_a000483,A01,a000483,대중교통 등,08
1665,a_a006376,A01,a006376,자가용,10
1666,a_a000358,A01,a000358,대중교통 등,08
1667,a_a008522,A01,a008522,대중교통 등,10
1668,a_a003227,A03,a003227,대중교통 등,10
1669,a_a018102,A02,a018102,,11
1670,a_a018056,A03,a018056,,11
1671,b_b006816,A03,b006816,,10
1672,a_a002001,A03,a002001,대중교통 등,09
1673,a_a006081,A03,a006081,자가용,10
1674,a_a018133,A03,a018133,,11
1675,a_a004797,A01,a004797,대중교통 등,10
1676,a_a001333,A03,a001333,대중교통 등,08
1677,a_a011721,A01,a011721,자가용,10
1678,b_b000146,A03,b000146,자가용,09
1679,a_a004562,A03,a004562,자가용,10
1680,a_a003285,A01,a003285,자가용,09
1681,a_a007391,A03,a007391,,10
1682,a_a002957,A01,a002957,대중교통 등,09
1683,a_a017703,A01,a017703,,11
1684,a_a017922,A03,a017922,,11
1685,a_a018137,A03,a018137,,11
1686,a_a002857,A03,a002857,자가용,09
1687,a_a002401,A03,a002401,자가용,09
1688,a_a004565,A01,a004565,대중교통 등,10
1689,a_a005674,A03,a005674,,10
1690,a_a018124,A03,a018124,,11
1691,a_a014913,A03,a014913,자가용,10
1692,a_a005655,A02,a005655,,10
1693,a_a000751,A01,a000751,대중교통 등,08
1694,a_a004472,A01,a004472,대중교통 등,10
1695,a_a000035,A03,a000035,자가용,08
1696,a_a006321,A03,a006321,대중교통 등,10
1697,a_a002372,A03,a002372,대중교통 등,09
1698,a_a007254,A01,a007254,,10
1699,a_a012288,A03,a012288,자가용,10
1700,a_a014786,A03,a014786,자가용,11
1701,a_a000756,A03,a000756,자가용,08
1702,a_a005625,A01,a005625,,10
1703,a_a004395,A03,a004395,자가용,10
1704,a_a014996,A01,a014996,대중교통 등,11
1705,a_a017912,A01,a017912,,11
1706,a_a005614,A01,a005614,,10
1707,a_a001462,A03,a001462,대중교통 등,08
1708,c_c011520,A03,c011520,,10
1709,a_a004023,A01,a004023,대중교통 등,09
1710,a_a010281,A01,a010281,대중교통 등,10
1711,a_a007870,A03,a007870,자가용,10
1712,a_a006039,A03,a006039,,10
1713,a_a001617,A03,a001617,대중교통 등,09
1714,a_a001367,A03,a001367,자가용,08
1715,a_a012289,A03,a012289,대중교통 등,10
1716,a_a017933,A03,a017933,,11
1717,a_a003346,A01,a003346,자가용,10
1718,a_a006475,A03,a006475,자가용,10
1719,d_d004088,A01,d004088,대중교통 등,10
1720,a_a008496,A01,a008496,대중교통 등,10
1721,a_a003598,A03,a003598,대중교통 등,10
1722,a_a002277,A03,a002277,자가용,09
1723,a_a002180,A03,a002180,대중교통 등,09
1724,a_a000513,A03,a000513,자가용,08
1725,a_a001991,A02,a001991,대중교통 등,09
1726,a_a000184,A03,a000184,자가용,08
1727,a_a003306,A03,a003306,자가용,10
1728,a_a002944,A03,a002944,대중교통 등,10
1729,a_a005184,A02,a005184,,10
1730,a_a003212,A01,a003212,대중교통 등,09
1731,a_a004542,A02,a004542,자가용,10
1732,a_a014815,A03,a014815,대중교통 등,10
1733,a_a002849,A03,a002849,자가용,09
1734,a_a000766,A03,a000766,자가용,08
1735,a_a016159,A01,a016159,자가용,11
1736,a_a002541,A03,a002541,자가용,09
1737,a_a005364,A01,a005364,자가용,10
1738,a_a006531,A03,a006531,대중교통 등,10
1739,a_a002971,A01,a002971,대중교통 등,09
1740,a_a001704,A01,a001704,대중교통 등,09
1741,a_a001575,A01,a001575,대중교통 등,09
1742,a_a014333,A03,a014333,대중교통 등,10
1743,a_a012433,A03,a012433,자가용,10
1744,a_a007310,A01,a007310,,10
1745,a_a003368,A03,a003368,대중교통 등,09
1746,a_a009680,A03,a009680,자가용,10
1747,a_a006305,A03,a006305,,10
1748,a_a008553,A03,a008553,대중교통 등,10
1749,a_a001932,A03,a001932,대중교통 등,09
1750,a_a006034,A01,a006034,,10
1751,a_a001992,A01,a001992,대중교통 등,09
1752,a_a002739,A03,a002739,대중교통 등,10
1753,a_a006548,A01,a006548,,10
1754,a_a012275,A02,a012275,대중교통 등,10
1755,a_a005563,A01,a005563,자가용,10
1756,a_a015803,A01,a015803,대중교통 등,11
1757,a_a000673,A03,a000673,자가용,08
1758,a_a005241,A03,a005241,자가용,10
1759,a_a002889,A01,a002889,대중교통 등,09
1760,a_a001435,A03,a001435,자가용,09
1761,a_a003371,A03,a003371,자가용,10
1762,a_a003236,A03,a003236,자가용,10
1763,a_a007827,A03,a007827,대중교통 등,10
1764,a_a007367,A03,a007367,,10
1765,a_a013750,A03,a013750,자가용,10
1766,a_a007685,A01,a007685,자가용,10
1767,a_a011117,A01,a011117,대중교통 등,10
1768,a_a003062,A01,a003062,자가용,09
1769,a_a003823,A03,a003823,자가용,10
1770,c_c002139,A01,c002139,대중교통 등,09
1771,a_a015406,A02,a015406,대중교통 등,10
1772,a_a001989,A01,a001989,자가용,09
1773,a_a018111,A03,a018111,,11
1774,a_a009717,A03,a009717,자가용,10
1775,a_a002259,A01,a002259,대중교통 등,09
1776,a_a002233,A01,a002233,대중교통 등,09
1777,a_a006303,A01,a006303,,10
1778,a_a002077,A01,a002077,대중교통 등,09
1779,a_a018191,A01,a018191,,11
1780,a_a002795,A03,a002795,자가용,09
1781,a_a011185,A01,a011185,대중교통 등,10
1782,a_a002176,A01,a002176,대중교통 등,09
1783,a_a017512,A03,a017512,,11
1784,a_a000011,A03,a000011,자가용,08
1785,a_a010155,A02,a010155,자가용,10
1786,a_a005368,A03,a005368,자가용,10
1787,a_a006540,A01,a006540,,10
1788,a_a004098,A03,a004098,자가용,10
1789,a_a001206,A03,a001206,대중교통 등,08
1790,a_a009716,A01,a009716,대중교통 등,10
1791,a_a008638,A03,a008638,자가용,10
1792,a_a006178,A03,a006178,자가용,10
1793,a_a012117,A03,a012117,자가용,10
1794,a_a006549,A03,a006549,,10
1795,a_a000149,A03,a000149,자가용,08
1796,a_a003713,A03,a003713,자가용,09
1797,a_a005594,A03,a005594,자가용,10
1798,a_a010563,A02,a010563,자가용,10
1799,a_a015206,A03,a015206,자가용,10
1800,a_a017928,A01,a017928,,11
1801,a_a002043,A03,a002043,자가용,09
1802,a_a006510,A03,a006510,자가용,10
1803,a_a006342,A03,a006342,자가용,10
1804,a_a000424,A03,a000424,자가용,08
1805,a_a003089,A01,a003089,대중교통 등,09
1806,a_a002886,A01,a002886,대중교통 등,10
1807,a_a002817,A03,a002817,자가용,09
1808,a_a010430,A01,a010430,대중교통 등,10
1809,a_a010132,A01,a010132,대중교통 등,10
1810,a_a000984,A01,a000984,대중교통 등,08
1811,a_a009626,A03,a009626,대중교통 등,10
1812,a_a002613,A01,a002613,대중교통 등,10
1813,a_a002940,A03,a002940,자가용,09
1814,a_a001377,A03,a001377,자가용,08
1815,a_a007600,A03,a007600,,10
1816,a_a000667,A03,a000667,자가용,08
1817,a_a003586,A03,a003586,자가용,10
1818,a_a004819,A03,a004819,자가용,10
1819,a_a012356,A01,a012356,대중교통 등,10
1820,a_a006030,A03,a006030,,10
1821,a_a000272,A01,a000272,자가용,08
1822,a_a004173,A01,a004173,대중교통 등,10
1823,a_a017723,A01,a017723,,11
1824,a_a007249,A03,a007249,,10
1825,a_a003810,A01,a003810,자가용,10
1826,a_a001406,A01,a001406,자가용,09
1827,a_a002061,A01,a002061,자가용,09
1828,a_a005118,A01,a005118,대중교통 등,10
1829,a_a002408,A03,a002408,자가용,09
1830,a_a001548,A01,a001548,자가용,08
1831,a_a000412,A03,a000412,자가용,08
1832,a_a013660,A01,a013660,대중교통 등,10
1833,a_a006015,A01,a006015,,10
1834,a_a003048,A03,a003048,대중교통 등,10
1835,a_a017885,A03,a017885,,11
1836,a_a008247,A01,a008247,대중교통 등,10
1837,a_a017754,A01,a017754,,11
1838,a_a000213,A03,a000213,자가용,08
1839,a_a007787,A03,a007787,자가용,10
1840,a_a012171,A03,a012171,대중교통 등,10
1841,a_a017743,A03,a017743,,11
1842,a_a000021,A01,a000021,대중교통 등,09
1843,a_a007007,A03,a007007,자가용,10
1844,a_a008413,A03,a008413,자가용,11
1845,a_a007385,A01,a007385,,10
1846,a_a006046,A03,a006046,,10
1847,a_a000231,A03,a000231,자가용,09
1848,a_a000715,A02,a000715,대중교통 등,08
1849,a_a006987,A01,a006987,대중교통 등,10
1850,a_a009425,A03,a009425,자가용,10
1851,a_a004811,A03,a004811,자가용,10
1852,a_a017688,A01,a017688,,11
1853,a_a002258,A01,a002258,대중교통 등,09
1854,a_a003074,A03,a003074,자가용,09
1855,a_a001839,A03,a001839,자가용,09
1856,a_a017952,A01,a017952,,11
1857,a_a005766,A03,a005766,자가용,10
1858,a_a006316,A03,a006316,대중교통 등,10
1859,a_a010254,A03,a010254,자가용,10
1860,a_a003134,A03,a003134,자가용,09
1861,a_a017820,A01,a017820,,11
1862,a_a007940,A01,a007940,,10
1863,a_a008227,A03,a008227,자가용,10
1864,a_a018146,A03,a018146,,11
1865,a_a004528,A02,a004528,자가용,10
1866,a_a002714,A03,a002714,대중교통 등,10
1867,a_a001054,A03,a001054,자가용,08
1868,a_a018078,A03,a018078,,11
1869,a_a004168,A01,a004168,대중교통 등,10
1870,a_a002273,A03,a002273,자가용,09
1871,a_a009658,A03,a009658,자가용,10
1872,a_a005651,A03,a005651,,10
1873,a_a018051,A01,a018051,,11
1874,a_a005390,A03,a005390,자가용,10
1875,a_a007218,A03,a007218,,10
1876,a_a004570,A03,a004570,자가용,10
1877,a_a006662,A03,a006662,자가용,10
1878,a_a005803,A01,a005803,자가용,10
1879,a_a005375,A03,a005375,대중교통 등,10
1880,a_a005714,A03,a005714,자가용,11
1881,a_a005322,A01,a005322,대중교통 등,10
1882,a_a000661,A01,a000661,대중교통 등,08
1883,a_a010519,A01,a010519,대중교통 등,10
1884,a_a015356,A03,a015356,대중교통 등,10
1885,a_a001448,A01,a001448,대중교통 등,08
1886,a_a017910,A03,a017910,,11
1887,a_a018093,A01,a018093,,11
1888,a_a001418,A03,a001418,대중교통 등,09
1889,a_a008460,A01,a008460,대중교통 등,10
1890,a_a001896,A01,a001896,대중교통 등,09
1891,a_a010966,A01,a010966,자가용,10
1892,a_a007694,A03,a007694,대중교통 등,10
1893,a_a001856,A03,a001856,자가용,09
1894,a_a007757,A03,a007757,대중교통 등,10
1895,a_a004974,A03,a004974,자가용,10
1896,a_a008059,A03,a008059,자가용,11
1897,a_a005354,A01,a005354,대중교통 등,10
1898,a_a008083,A03,a008083,자가용,10
1899,a_a007338,A03,a007338,,10
1900,a_a015091,A03,a015091,자가용,10
1901,a_a010948,A03,a010948,자가용,10
1902,a_a001280,A03,a001280,자가용,09
1903,a_a010241,A01,a010241,자가용,10
1904,a_a002942,A01,a002942,자가용,09
1905,a_a003189,A03,a003189,자가용,10
1906,a_a000357,A01,a000357,자가용,08
1907,a_a018083,A03,a018083,,11
1908,a_a010559,A01,a010559,자가용,10
