,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION
3717,823,a_a002259,a002259,더현대서울,서울 영등포구 여의도동 22,180.0,4,1.0,5.0,5.0,5.0,10,A01,대중교통 등,5,4,6,3,7,5,1.0,0.0,0.0,1;22;26;,1;22;26;
3718,915,a_a002259,a002259,두부마을,서울 성동구 금호동3가 817-1,60.0,7,1.0,5.0,5.0,4.0,09,A01,대중교통 등,5,4,6,3,7,5,1.0,0.0,0.0,1;22;26;,1;22;26;
3719,3124,a_a002259,a002259,청계천,서울 종로구 서린동 148,60.0,2,1.0,4.0,4.0,4.0,10,A01,대중교통 등,5,4,6,3,7,5,1.0,0.0,0.0,1;22;26;,1;22;26;
3720,873,a_a002259,a002259,동대문디자인플라자(DDP) 동대문역사문화공원,서울 중구 을지로7가 2-1,60.0,3,1.0,5.0,5.0,5.0,10,A01,대중교통 등,5,4,6,3,7,5,1.0,0.0,0.0,1;22;26;,1;22;26;
3721,919,a_a002259,a002259,두타몰,서울 중구 을지로6가 18-12,90.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,5,4,6,3,7,5,1.0,0.0,0.0,1;22;26;,1;22;26;
3722,2324,a_a002259,a002259,여의도한강공원,서울 영등포구 여의도동 85,90.0,1,0.0,3.0,4.0,4.0,10,A01,대중교통 등,5,4,6,3,7,5,1.0,0.0,0.0,1;22;26;,1;22;26;
3723,1295,b_b005303,b005303,방화수류정,경기 수원시 팔달구 매향동 151,60.0,7,0.0,4.0,3.0,4.0,10,A03,자가용,3,2,6,2,6,7,2.0,0.0,0.0,1;22;23;26;5;,1;22;23;26;5;
3724,3752,b_b005303,b005303,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,4.0,4.0,3.0,10,A03,자가용,3,2,6,2,6,7,2.0,0.0,0.0,1;22;23;26;5;,1;22;23;26;5;
3725,2422,a_a006522,a006522,오산EBS캐릭터공원,경기 오산시 오산동 609-37,60.0,1,0.0,4.0,3.0,3.0,10,A03,자가용,4,1,7,5,1,6,3.0,1.0,0.0,2;22;26;7;,2;22;26;7;
3726,3074,a_a005409,a005409,짱오락실 홍대점,서울 마포구 서교동 367-38,30.0,4,0.0,5.0,5.0,5.0,10,A01,자가용,2,3,2,6,1,4,3.0,0.0,0.0,1;21;4;,1;21;4;
3727,75,a_a005409,a005409,KT&G상상마당 홍대,서울 마포구 서교동 367-5,30.0,4,0.0,3.0,2.0,2.0,10,A01,자가용,2,3,2,6,1,4,3.0,0.0,0.0,1;21;4;,1;21;4;
3728,3469,a_a006303,a006303,필름로그 강남직영점,서울 강남구 역삼동 815-5,60.0,3,0.0,3.0,4.0,4.0,10,A01,,3,2,3,6,5,5,2.0,0.0,0.0,4;6;21;22;,4;6;21;22;
3729,178,a_a006303,a006303,강남역사거리,서울 강남구 역삼동,30.0,4,1.0,4.0,5.0,4.0,10,A01,,3,2,3,6,5,5,2.0,0.0,0.0,4;6;21;22;,4;6;21;22;
3730,3297,a_a007004,a007004,토니모리 명동중앙점,,0.0,4,0.0,3.0,3.0,3.0,10,A01,대중교통 등,5,3,2,3,3,4,1.0,0.0,0.0,4;1;22;13;,4;1;22;13;
3731,2031,a_a007004,a007004,신세계백화점 본점,서울 중구 충무로1가 52-5,60.0,4,0.0,4.0,4.0,4.0,10,A01,대중교통 등,5,3,2,3,3,4,1.0,0.0,0.0,4;1;22;13;,4;1;22;13;
3732,823,a_a007004,a007004,더현대서울,서울 영등포구 여의도동 22,30.0,4,0.0,3.0,3.0,3.0,10,A01,대중교통 등,5,3,2,3,3,4,1.0,0.0,0.0,4;1;22;13;,4;1;22;13;
3733,2324,a_a007004,a007004,여의도한강공원,서울 영등포구 여의도동 85,30.0,1,0.0,4.0,4.0,4.0,10,A01,대중교통 등,5,3,2,3,3,4,1.0,0.0,0.0,4;1;22;13;,4;1;22;13;
3734,834,a_a014996,a014996,덕수궁돌담길,서울 중구 정동 5-1,0.0,7,0.0,5.0,4.0,5.0,11,A01,대중교통 등,3,3,2,6,2,6,2.0,0.0,0.0,1;4;6;,1;4;6;
3735,2969,a_a014996,a014996,정동길,,0.0,7,0.0,4.0,4.0,5.0,11,A01,대중교통 등,3,3,2,6,2,6,2.0,0.0,0.0,1;4;6;,1;4;6;
3736,426,a_a014996,a014996,교보문고 광화문점,서울 종로구 세종로 119,30.0,4,0.0,5.0,5.0,5.0,11,A01,대중교통 등,3,3,2,6,2,6,2.0,0.0,0.0,1;4;6;,1;4;6;
3737,3082,a_a001353,a001353,창경궁,서울 종로구 와룡동 2-1,90.0,2,0.0,4.0,4.0,4.0,08,A01,대중교통 등,2,1,2,1,3,4,2.0,0.0,0.0,1;12;3;4;7;,1;12;3;4;7;
3738,3124,a_a001353,a001353,청계천,서울 종로구 서린동 148,60.0,7,1.0,5.0,4.0,5.0,08,A01,대중교통 등,2,1,2,1,3,4,2.0,0.0,0.0,1;12;3;4;7;,1;12;3;4;7;
3739,1418,a_a001353,a001353,북촌한옥마을,서울 종로구 가회동 31-31,60.0,7,1.0,5.0,4.0,5.0,08,A01,대중교통 등,2,1,2,1,3,4,2.0,0.0,0.0,1;12;3;4;7;,1;12;3;4;7;
3740,2028,a_a018061,a018061,신세계백화점 강남점,서울 서초구 반포동 19-3,60.0,4,1.0,4.0,4.0,4.0,11,A01,,2,2,2,2,6,3,1.0,0.0,0.0,1;,1;
3741,887,a_a007925,a007925,동묘벼룩시장,서울 종로구 숭인동 102-8,30.0,4,1.0,5.0,5.0,5.0,10,A01,,3,2,2,3,3,2,3.0,0.0,0.0,1;4;,1;4;
3742,862,a_a007925,a007925,동관왕묘,서울 종로구 숭인동 238-1,30.0,2,0.0,4.0,3.0,4.0,10,A01,,3,2,2,3,3,2,3.0,0.0,0.0,1;4;,1;4;
3743,1610,a_a009402,a009402,서울숲,서울 성동구 성수동1가 678-1,150.0,1,1.0,4.0,2.0,5.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3744,1418,a_a009402,a009402,북촌한옥마을,서울 종로구 가회동 31-31,30.0,7,0.0,4.0,5.0,5.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3745,947,a_a009402,a009402,뚝섬한강공원,서울 광진구 자양동 427-6,120.0,7,0.0,5.0,4.0,5.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3746,489,a_a009402,a009402,국립현대미술관 서울관,서울 종로구 소격동 165-10,90.0,3,0.0,4.0,4.0,4.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3747,2790,a_a009402,a009402,익선동한옥거리,서울 종로구 익선동,30.0,4,1.0,4.0,3.0,4.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3748,3084,a_a009402,a009402,창덕궁,서울 종로구 와룡동 2-71,30.0,2,0.0,3.0,2.0,3.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3749,1085,a_a009402,a009402,마로니에공원,서울 종로구 동숭동 1-124,60.0,1,1.0,4.0,3.0,4.0,10,A01,대중교통 등,5,2,4,5,6,7,2.0,0.0,0.0,2;22;23;26;3;,2;22;23;26;3;
3750,601,a_a003033,a003033,낙원갈비집수원남문점,,60.0,4,0.0,4.0,4.0,4.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3751,3586,a_a003033,a003033,행궁동벽화마을,경기 수원시 팔달구 북수동,30.0,7,0.0,4.0,4.0,4.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3752,1894,a_a003033,a003033,수원화성,,120.0,2,0.0,5.0,5.0,5.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3753,383,a_a003033,a003033,광교호수공원,,90.0,1,0.0,1.0,5.0,5.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3754,3752,a_a003033,a003033,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,4.0,3.0,4.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3755,3358,a_a003033,a003033,팔달문시장,경기 수원시 팔달구 팔달로3가 32,30.0,4,0.0,4.0,4.0,4.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3756,1868,a_a003033,a003033,수원만두,경기 수원시 팔달구 팔달로1가 5-2,30.0,4,0.0,4.0,3.0,3.0,09,A03,자가용,3,3,1,6,2,2,1.0,0.0,0.0,6;,6;
3757,3621,a_a006017,a006017,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,120.0,7,1.0,4.0,4.0,4.0,10,A03,,2,2,3,2,6,5,2.0,0.0,0.0,12;2;3;,12;2;3;
3758,1116,a_a006017,a006017,맛고을 장단콩두부마을,경기 파주시 탄현면 성동리 206-6,30.0,7,1.0,4.0,4.0,4.0,10,A03,,2,2,3,2,6,5,2.0,0.0,0.0,12;2;3;,12;2;3;
3759,1790,a_a006017,a006017,소울원,경기 파주시 탄현면 축현리 122-4,30.0,2,0.0,3.0,2.0,2.0,10,A03,,2,2,3,2,6,5,2.0,0.0,0.0,12;2;3;,12;2;3;
3760,2399,a_a014921,a014921,예술공원로,경기 안양시 만안구 석수동 851,0.0,1,0.0,5.0,5.0,5.0,11,A03,대중교통 등,5,2,6,2,2,5,1.0,0.0,0.0,22;,22;
3761,28,a_a014921,a014921,APAP전망대,경기 안양시 만안구 석수동 산 24-24,30.0,1,0.0,5.0,5.0,5.0,11,A03,대중교통 등,5,2,6,2,2,5,1.0,0.0,0.0,22;,22;
3762,2184,a_a014921,a014921,안양파빌리온,경기 안양시 만안구 안양동 1351,0.0,3,0.0,5.0,5.0,5.0,11,A03,대중교통 등,5,2,6,2,2,5,1.0,0.0,0.0,22;,22;
3763,2184,a_a014921,a014921,안양파빌리온,경기 안양시 만안구 안양동 1351,60.0,3,0.0,5.0,5.0,5.0,11,A03,대중교통 등,5,2,6,2,2,5,1.0,0.0,0.0,22;,22;
3764,3117,a_a000338,a000338,청계광장,서울 중구 태평로1가 1,30.0,1,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,3,2,5,7,1,2.0,0.0,0.0,1;,1;
3765,870,a_a000338,a000338,동대문디자인플라자,서울 중구 을지로7가 2-1,180.0,3,1.0,5.0,5.0,4.0,08,A01,대중교통 등,7,3,2,5,7,1,2.0,0.0,0.0,1;,1;
3766,1961,a_a005989,a005989,스타벅스 새문안로점,서울 종로구 신문로1가 163,90.0,2,0.0,3.0,3.0,3.0,10,A01,대중교통 등,4,1,3,4,5,5,3.0,0.0,0.0,1;22;3;6;,1;22;3;6;
3767,415,a_a005989,a005989,광화문광장,서울 종로구 세종로 1-68,30.0,2,0.0,4.0,4.0,4.0,10,A01,대중교통 등,4,1,3,4,5,5,3.0,0.0,0.0,1;22;3;6;,1;22;3;6;
3768,1692,a_a005989,a005989,석촌호수 동호,서울 송파구 신천동 32,30.0,7,0.0,3.0,3.0,3.0,10,A01,대중교통 등,4,1,3,4,5,5,3.0,0.0,0.0,1;22;3;6;,1;22;3;6;
3769,1882,a_a005989,a005989,수원월드컵경기장,경기 수원시 팔달구 우만동 227,150.0,5,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,1,3,4,5,5,3.0,0.0,0.0,1;22;3;6;,1;22;3;6;
3770,3525,c_c005060,c005060,한국도자재단 경기도자박물관,경기 광주시 곤지암읍 삼리 72-1,30.0,2,0.0,3.0,4.0,3.0,10,A03,,2,2,2,3,4,3,3.0,0.0,0.0,28;,28;
3771,553,a_a006431,a006431,길상사,서울 성북구 성북동 323,90.0,2,0.0,4.0,3.0,4.0,10,A01,대중교통 등,5,1,7,3,3,7,1.0,0.0,0.0,4;5;6;7;9;,4;5;6;7;9;
3772,1153,a_a006431,a006431,명륜당,서울 종로구 명륜3가 53,60.0,2,0.0,3.0,4.0,4.0,10,A01,대중교통 등,5,1,7,3,3,7,1.0,0.0,0.0,4;5;6;7;9;,4;5;6;7;9;
3773,448,a_a004098,a004098,구하우스미술관,,60.0,3,0.0,5.0,5.0,5.0,10,A03,자가용,7,1,1,6,1,1,2.0,0.0,0.0,1;22;23;24;8;,1;22;23;24;8;
3774,911,a_a004098,a004098,두물머리,,90.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,7,1,1,6,1,1,2.0,0.0,0.0,1;22;23;24;8;,1;22;23;24;8;
3775,1296,a_a000915,a000915,배곧생명공원,경기 시흥시 정왕동 2506,60.0,7,0.0,4.0,4.0,4.0,08,A03,자가용,5,5,5,4,4,4,3.0,0.0,0.0,1;2;22;23;26;,1;2;22;23;26;
3776,2441,a_a000915,a000915,오이도 빨강등대,경기 시흥시 정왕동 2043,30.0,1,0.0,3.0,4.0,3.0,08,A03,자가용,5,5,5,4,4,4,3.0,0.0,0.0,1;2;22;23;26;,1;2;22;23;26;
3777,2596,a_a000915,a000915,웨이브파크,경기 시흥시 정왕동,30.0,6,0.0,4.0,4.0,4.0,08,A03,자가용,5,5,5,4,4,4,3.0,0.0,0.0,1;2;22;23;26;,1;2;22;23;26;
3778,2480,a_a004360,a004360,와우정사,경기 용인시 처인구 해곡동 224-1,60.0,2,1.0,5.0,4.0,4.0,10,A03,자가용,2,3,3,3,2,5,2.0,0.0,0.0,1;12;23;24;6;,1;12;23;24;6;
3779,3035,a_a004360,a004360,죽주산성,경기 안성시 죽산면 매산리 산 105-1,60.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,2,3,3,3,2,5,2.0,0.0,0.0,1;12;23;24;6;,1;12;23;24;6;
3780,3613,b_b007934,b007934,허브힐링센터,경기 포천시 신북면 삼정리 517-2,60.0,4,0.0,5.0,5.0,5.0,10,A03,,4,2,4,4,2,6,2.0,0.0,0.0,2;21;26;,2;21;26;
3781,3604,b_b007934,b007934,허브아일랜드,경기 포천시 신북면 삼정리 517-2,30.0,8,0.0,5.0,5.0,5.0,10,A03,,4,2,4,4,2,6,2.0,0.0,0.0,2;21;26;,2;21;26;
3782,3604,b_b007934,b007934,허브아일랜드,경기 포천시 신북면 삼정리 517-2,30.0,13,0.0,5.0,5.0,5.0,10,A03,,4,2,4,4,2,6,2.0,0.0,0.0,2;21;26;,2;21;26;
3783,2573,a_a000593,a000593,월미도,인천 중구 북성동1가 산 1,120.0,6,1.0,5.0,5.0,4.0,08,A02,대중교통 등,3,1,6,6,3,6,2.0,0.0,0.0,1;2;3;4;7;,1;2;3;4;7;
3784,1822,a_a000593,a000593,송도센트럴파크,인천 연수구 송도동 24-5,90.0,1,1.0,4.0,4.0,5.0,08,A02,대중교통 등,3,1,6,6,3,6,2.0,0.0,0.0,1;2;3;4;7;,1;2;3;4;7;
3785,1835,a_a000593,a000593,송월동동화마을,인천 중구 송월동3가 17,30.0,7,1.0,5.0,4.0,4.0,08,A02,대중교통 등,3,1,6,6,3,6,2.0,0.0,0.0,1;2;3;4;7;,1;2;3;4;7;
3786,3012,a_a000593,a000593,종로5가역 1호선,서울 종로구 종로5가 82-1,90.0,4,1.0,5.0,4.0,5.0,08,A02,대중교통 등,3,1,6,6,3,6,2.0,0.0,0.0,1;2;3;4;7;,1;2;3;4;7;
3787,2928,a_a001940,a001940,장릉,경기 파주시 탄현면 갈현리 산 25-1,30.0,2,0.0,4.0,3.0,4.0,09,A03,자가용,2,1,1,2,4,7,3.0,0.0,0.0,28;3;6;,28;3;6;
3788,644,a_a004420,a004420,남이섬,강원 춘천시 남산면 방하리 197,90.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,7,2,6,7,2.0,0.0,0.0,1;2;22;5;8;,1;2;22;5;8;
3789,147,a_a004420,a004420,가평레저파크,경기 가평군 북면 목동리 734-1,30.0,5,0.0,4.0,5.0,4.0,10,A03,자가용,1,1,7,2,6,7,2.0,0.0,0.0,1;2;22;5;8;,1;2;22;5;8;
3790,2097,a_a017544,a017544,아스테리움용산오피스텔,서울 용산구 한강로2가 419,30.0,4,0.0,4.0,4.0,4.0,11,A01,,4,2,2,2,5,5,1.0,0.0,0.0,1;22;,1;22;
3791,2105,a_a017544,a017544,아이파크몰,서울 용산구 한강로3가 40-999,240.0,4,0.0,5.0,5.0,5.0,11,A01,,4,2,2,2,5,5,1.0,0.0,0.0,1;22;,1;22;
3792,2091,a_a017544,a017544,아모레퍼시픽그룹 본사,서울 용산구 한강로2가 424,60.0,4,0.0,5.0,5.0,5.0,11,A01,,4,2,2,2,5,5,1.0,0.0,0.0,1;22;,1;22;
3793,84,a_a017544,a017544,LS용산타워,서울 용산구 한강로2가 191,30.0,4,0.0,4.0,4.0,4.0,11,A01,,4,2,2,2,5,5,1.0,0.0,0.0,1;22;,1;22;
3794,675,a_a007333,a007333,노량진수산물도매시장,서울 동작구 노량진동 334,300.0,4,1.0,5.0,5.0,5.0,10,A01,,3,3,6,3,3,6,2.0,0.0,0.0,22;6;9;,22;6;9;
3795,675,a_a007333,a007333,노량진수산물도매시장,서울 동작구 노량진동 334,300.0,4,1.0,5.0,5.0,5.0,10,A01,,3,3,6,3,3,6,2.0,0.0,0.0,22;6;9;,22;6;9;
3796,676,a_a007333,a007333,노량진컵밥거리,서울 동작구 노량진동 148-87,60.0,4,0.0,5.0,5.0,5.0,10,A01,,3,3,6,3,3,6,2.0,0.0,0.0,22;6;9;,22;6;9;
3797,263,a_a014834,a014834,경성의상실,인천 중구 북성동2가 10-15,60.0,2,0.0,5.0,5.0,5.0,11,A02,대중교통 등,6,2,2,6,6,7,1.0,0.0,0.0,1;2;3;6;7;,1;2;3;6;7;
3798,3794,a_a003980,a003980,휴대폰할인매장,,0.0,4,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,7,1,1,4,2.0,0.0,0.0,1;10;4;6;9;,1;10;4;6;9;
3799,50,a_a003980,a003980,DDP패션몰,서울 중구 신당동 251-7,90.0,3,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,7,1,1,4,2.0,0.0,0.0,1;10;4;6;9;,1;10;4;6;9;
3800,136,a_a003980,a003980,가자실내낚시카페 대학로점,서울 종로구 동숭동 1-87,90.0,13,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,7,1,1,4,2.0,0.0,0.0,1;10;4;6;9;,1;10;4;6;9;
3801,1324,a_a003980,a003980,벗고개,경기 양평군 양동면 금왕리 187,60.0,1,0.0,1.0,5.0,5.0,10,A01,자가용,1,1,7,1,1,4,2.0,0.0,0.0,1;10;4;6;9;,1;10;4;6;9;
3802,2177,a_a002154,a002154,안양예술공원,경기 안양시 만안구 석수동 240-17,60.0,1,1.0,4.0,5.0,5.0,09,A03,대중교통 등,4,1,4,1,1,7,1.0,0.0,0.0,2;22;4;6;,2;22;4;6;
3803,1449,a_a002154,a002154,비봉산전망대,경기 안양시 동안구 비산동 산 186-17,60.0,1,0.0,5.0,5.0,5.0,09,A03,대중교통 등,4,1,4,1,1,7,1.0,0.0,0.0,2;22;4;6;,2;22;4;6;
3804,2184,a_a002154,a002154,안양파빌리온,경기 안양시 만안구 안양동 1351,30.0,3,0.0,5.0,5.0,5.0,09,A03,대중교통 등,4,1,4,1,1,7,1.0,0.0,0.0,2;22;4;6;,2;22;4;6;
3805,1571,a_a005665,a005665,서울공예박물관,서울 종로구 안국동 175-112,90.0,2,0.0,4.0,4.0,4.0,10,A01,,2,2,2,2,5,5,1.0,0.0,0.0,1;3;4;6;11;12;22;26;,1;3;4;6;11;12;22;26;
3806,487,a_a005665,a005665,국립현대미술관 과천관,경기 과천시 막계동 산 48-3,120.0,3,1.0,5.0,5.0,5.0,10,A01,,2,2,2,2,5,5,1.0,0.0,0.0,1;3;4;6;11;12;22;26;,1;3;4;6;11;12;22;26;
3807,488,a_a005665,a005665,국립현대미술관 덕수궁관,서울 중구 정동 5-1,120.0,3,1.0,5.0,5.0,5.0,10,A01,,2,2,2,2,5,5,1.0,0.0,0.0,1;3;4;6;11;12;22;26;,1;3;4;6;11;12;22;26;
3808,829,a_a005665,a005665,덕수궁,서울 중구 정동 5-1,30.0,2,1.0,4.0,4.0,4.0,10,A01,,2,2,2,2,5,5,1.0,0.0,0.0,1;3;4;6;11;12;22;26;,1;3;4;6;11;12;22;26;
3809,489,a_a005665,a005665,국립현대미술관 서울관,서울 종로구 소격동 165-10,90.0,3,1.0,4.0,4.0,4.0,10,A01,,2,2,2,2,5,5,1.0,0.0,0.0,1;3;4;6;11;12;22;26;,1;3;4;6;11;12;22;26;
3810,1578,a_a005665,a005665,서울대공원,경기 과천시 막계동 159-1,30.0,7,1.0,4.0,4.0,4.0,10,A01,,2,2,2,2,5,5,1.0,0.0,0.0,1;3;4;6;11;12;22;26;,1;3;4;6;11;12;22;26;
3811,2847,a_a007144,a007144,인천아트플랫폼,인천 중구 해안동1가 2-8,30.0,3,0.0,3.0,3.0,3.0,10,A02,대중교통 등,4,1,4,3,6,1,1.0,0.0,0.0,4;24;21;22;,4;24;21;22;
3812,2852,a_a007144,a007144,인천차이나타운,인천 중구 북성동2가 14,30.0,4,1.0,4.0,5.0,4.0,10,A02,대중교통 등,4,1,4,3,6,1,1.0,0.0,0.0,4;24;21;22;,4;24;21;22;
3813,2847,a_a007144,a007144,인천아트플랫폼,인천 중구 해안동1가 2-8,0.0,3,0.0,5.0,5.0,5.0,10,A02,대중교통 등,4,1,4,3,6,1,1.0,0.0,0.0,4;24;21;22;,4;24;21;22;
3814,2849,a_a007144,a007144,인천역사거리,인천 중구 선린동,30.0,4,0.0,5.0,5.0,3.0,10,A02,대중교통 등,4,1,4,3,6,1,1.0,0.0,0.0,4;24;21;22;,4;24;21;22;
3815,3082,a_a007940,a007940,창경궁,서울 종로구 와룡동 2-1,90.0,2,1.0,5.0,5.0,5.0,10,A01,,2,2,4,3,3,3,2.0,0.0,0.0,21;22;3;,21;22;3;
3816,3017,a_a007940,a007940,종묘-창경궁 산책로,,30.0,7,0.0,5.0,5.0,5.0,10,A01,,2,2,4,3,3,3,2.0,0.0,0.0,21;22;3;,21;22;3;
3817,632,a_a003445,a003445,남산서울타워,서울 용산구 용산동2가 산 1-3,120.0,1,1.0,5.0,5.0,5.0,10,A01,대중교통 등,1,1,7,2,2,5,1.0,0.0,0.0,1;21;23;27;28;,1;21;23;27;28;
3818,1272,a_a003445,a003445,반얀트리클럽&스파서울,서울 중구 장충동2가 201,120.0,6,0.0,5.0,5.0,5.0,10,A01,대중교통 등,1,1,7,2,2,5,1.0,0.0,0.0,1;21;23;27;28;,1;21;23;27;28;
3819,1569,a_a003445,a003445,서울 한양도성 순성길,,60.0,7,0.0,5.0,5.0,5.0,10,A01,대중교통 등,1,1,7,2,2,5,1.0,0.0,0.0,1;21;23;27;28;,1;21;23;27;28;
3820,3244,a_a017653,a017653,콩치노 콩크리트,경기 파주시 탄현면 성동리 124-23,60.0,3,0.0,5.0,5.0,5.0,11,A03,,4,4,4,2,7,6,1.0,0.0,0.0,1;21;,1;21;
3821,2866,a_a010475,a010475,일본풍거리,인천 중구 관동1가 24,60.0,4,0.0,4.0,4.0,4.0,10,A02,대중교통 등,2,2,6,2,7,2,2.0,0.0,0.0,1;12;26;3;6;,1;12;26;3;6;
3822,2573,a_a010475,a010475,월미도,인천 중구 북성동1가 산 1,150.0,1,1.0,5.0,4.0,4.0,10,A02,대중교통 등,2,2,6,2,7,2,2.0,0.0,0.0,1;12;26;3;6;,1;12;26;3;6;
3823,1822,a_a010475,a010475,송도센트럴파크,인천 연수구 송도동 24-5,90.0,7,0.0,5.0,4.0,4.0,10,A02,대중교통 등,2,2,6,2,7,2,2.0,0.0,0.0,1;12;26;3;6;,1;12;26;3;6;
3824,1017,a_a010475,a010475,롯데백화점 김포공항점,서울 강서구 방화동 886,270.0,4,1.0,5.0,5.0,5.0,10,A02,대중교통 등,2,2,6,2,7,2,2.0,0.0,0.0,1;12;26;3;6;,1;12;26;3;6;
3825,3084,a_a002480,a002480,창덕궁,서울 종로구 와룡동 2-71,120.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,5,1,3,7,3,7,3.0,0.0,0.0,1;22;23;3;,1;22;23;3;
3826,2698,a_a002480,a002480,이마트 성수점,서울 성동구 성수동2가 333-16,30.0,4,0.0,5.0,5.0,5.0,10,A01,대중교통 등,5,1,3,7,3,7,3.0,0.0,0.0,1;22;23;3;,1;22;23;3;
3827,3124,a_a002480,a002480,청계천,서울 종로구 서린동 148,30.0,1,0.0,5.0,5.0,5.0,10,A01,대중교통 등,5,1,3,7,3,7,3.0,0.0,0.0,1;22;23;3;,1;22;23;3;
3828,1723,a_a002480,a002480,성수동 카페거리,,30.0,4,0.0,4.0,4.0,5.0,10,A01,대중교통 등,5,1,3,7,3,7,3.0,0.0,0.0,1;22;23;3;,1;22;23;3;
3829,1176,a_a007425,a007425,못난이유원지,,30.0,3,0.0,4.0,4.0,4.0,10,A03,자가용,2,1,1,2,1,2,1.0,0.0,0.0,1;24;3;6;9;,1;24;3;6;9;
