,Unnamed: 0,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION,RATING,지역 문화예술/공연/전시시설 관람,쇼핑,SNS 인생샷 여행,호캉스 여행,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,유흥/오락(나이트라이프),드라마 촬영지 방문,Well-ness 여행,신규 여행지 발굴,친환경 여행(플로깅 여행),시티투어,지역 축제/이벤트 참가,"야외 스포츠, 레포츠 활동",인플루언서 따라하기 여행,캠핑,온천/스파,교육/체험 프로그램 참가,종교/성지 순례,반려동물 동반 여행
250,250,3356,a_a001840,a001840,팔달문,경기 수원시 팔달구 팔달로2가 132-5,30.0,2,1.0,2.0,2.0,2.0,9,A03,대중교통 등,1,7,1,4,4,1,1.0,0.0,0.0,22;3;4;5;6;,22;3;4;5;6;,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,3752,a_a001840,a001840,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,4.0,4.0,4.0,9,A03,대중교통 등,1,7,1,4,4,1,1.0,0.0,0.0,22;3;4;5;6;,22;3;4;5;6;,13.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,252,1971,a_a004497,a004497,스타필드 하남,경기 하남시 신장동 45-5,120.0,4,0.0,3.0,2.0,3.0,10,A03,자가용,2,2,5,4,6,7,2.0,0.0,0.0,22;26;28;3;,22;26;28;3;,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,253,648,a_a004497,a004497,남한산성,경기 광주시 남한산성면 산성리 산 23,60.0,2,1.0,2.0,5.0,4.0,10,A03,자가용,2,2,5,4,6,7,2.0,0.0,0.0,22;26;28;3;,22;26;28;3;,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,254,540,a_a003257,a003257,금융감독원,서울 영등포구 여의도동 27,30.0,7,0.0,4.0,2.0,4.0,9,A01,대중교통 등,4,4,2,6,1,2,1.0,0.0,0.0,1;10;22;,1;10;22;,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,3502,a_a003257,a003257,하피랜드,경기 화성시 팔탄면 율암리 483-26,30.0,1,1.0,4.0,4.0,4.0,9,A01,대중교통 등,4,4,2,6,1,2,1.0,0.0,0.0,1;10;22;,1;10;22;,13.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256,256,445,a_a003257,a003257,구장사거리,경기 화성시 팔탄면 구장리,0.0,4,1.0,3.0,3.0,4.0,9,A01,대중교통 등,4,4,2,6,1,2,1.0,0.0,0.0,1;10;22;,1;10;22;,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,235,a_a012188,a012188,경기도남한산성세계유산센터,0,30.0,2,0.0,5.0,5.0,5.0,11,A03,대중교통 등,4,2,6,7,7,7,1.0,0.0,0.0,22;2;1;3;,22;2;1;3;,16.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,3105,a_a012188,a012188,천주교남한산성순교성지,0,30.0,2,0.0,5.0,5.0,5.0,11,A03,대중교통 등,4,2,6,7,7,7,1.0,0.0,0.0,22;2;1;3;,22;2;1;3;,16.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,689,a_a005857,a005857,노원문화의거리,서울 노원구 상계동 719-1,30.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,1320,a_a005857,a005857,벌말근린공원,서울 강동구 강일동,30.0,1,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,627,a_a005857,a005857,남산공원,서울 중구 예장동 산 5-6,30.0,1,0.0,4.0,3.0,4.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,1933,a_a005857,a005857,숭례문,서울 중구 남대문로4가 29,30.0,2,1.0,4.0,5.0,5.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,263,621,a_a005857,a005857,남산,서울 용산구 용산동2가 산 1-3,60.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,635,a_a005857,a005857,남산케이블카,서울 중구 회현동1가 산 1-19,30.0,6,0.0,4.0,3.0,5.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,13.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,265,613,a_a005857,a005857,남대문시장,서울 중구 남창동 49-1,30.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,266,227,a_a005857,a005857,게내수변공원,서울 강동구 강일동 703,30.0,1,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,267,629,a_a005857,a005857,남산공원 N서울타워,서울 용산구 용산동2가 산 1-3,120.0,1,0.0,4.0,3.0,4.0,10,A01,대중교통 등,2,3,3,5,3,4,1.0,0.0,0.0,24;3;6;,24;3;6;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,268,3196,a_a002063,a002063,카페시차,경기 김포시 대곶면 석정리 45-52,90.0,1,0.0,4.0,4.0,4.0,9,A03,자가용,1,3,1,4,7,5,1.0,0.0,0.0,21;22;23;24;26;,21;22;23;24;26;,13.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
269,269,2212,a_a002063,a002063,약사사,인천 남동구 간석동 12-3,90.0,2,0.0,4.0,2.0,3.0,9,A03,자가용,1,3,1,4,7,5,1.0,0.0,0.0,21;22;23;24;26;,21;22;23;24;26;,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,270,2265,a_a011215,a011215,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,390.0,6,0.0,3.0,4.0,3.0,10,A03,자가용,4,1,3,5,3,6,2.0,0.0,0.0,21;22;24;,21;22;24;,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,271,551,a_a011215,a011215,긱스타PC방,경기 성남시 중원구 중앙동 13,90.0,3,0.0,3.0,3.0,3.0,10,A03,자가용,4,1,3,5,3,6,2.0,0.0,0.0,21;22;24;,21;22;24;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,2920,a_a002104,a002104,잠실종합운동장 실내체육관,서울 송파구 잠실2동 10,210.0,5,0.0,5.0,5.0,5.0,9,A01,대중교통 등,4,4,4,5,2,6,1.0,0.0,0.0,22;23;4;6;,22;23;4;6;,16.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,489,a_a003576,a003576,국립현대미술관 서울관,서울 종로구 소격동 165-10,60.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,7,5,5,5,3,3,1.0,0.0,0.0,1;2;26;4;6;,1;2;26;4;6;,16.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274,274,2079,a_a003576,a003576,아라리오뮤지엄 인 스페이스,서울 종로구 원서동 229,60.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,7,5,5,5,3,3,1.0,0.0,0.0,1;2;26;4;6;,1;2;26;4;6;,16.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275,275,604,a_a000035,a000035,낙천지,경기 포천시 영북면 산정리 448-1,30.0,1,0.0,3.0,1.0,2.0,8,A03,자가용,1,1,4,5,5,7,1.0,0.0,0.0,21;22;24;27;,2;,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,1316,a_a000035,a000035,백운계곡관광지,경기 포천시 이동면 도평리 38,120.0,1,1.0,5.0,5.0,5.0,8,A03,자가용,1,1,4,5,5,7,1.0,0.0,0.0,21;22;24;27;,2;,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,277,3410,a_a000035,a000035,포천 가람누리  문화공원,경기도 포천시 영북면,30.0,1,0.0,5.0,4.0,4.0,8,A03,자가용,1,1,4,5,5,7,1.0,0.0,0.0,21;22;24;27;,2;,14.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,278,1822,a_a000485,a000485,송도센트럴파크,인천 연수구 송도동 24-5,90.0,1,0.0,5.0,5.0,5.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
279,279,1955,a_a000485,a000485,스퀘어원,인천 연수구 동춘동 926,150.0,4,1.0,5.0,5.0,5.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
280,280,2633,a_a000485,a000485,윤아트갤러리,인천광역시 중구 관동2가,60.0,3,0.0,5.0,5.0,5.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
281,281,2573,a_a000485,a000485,월미도,인천 중구 북성동1가 산 1,60.0,2,1.0,3.0,3.0,3.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,2048,a_a000485,a000485,신포국제시장,인천 중구 신포동 3-2,30.0,4,1.0,2.0,2.0,2.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,2834,a_a000485,a000485,인천도시역사관,인천 연수구 송도동 24-7,30.0,2,0.0,5.0,5.0,5.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284,284,1736,a_a000485,a000485,세라젬웰카페 인천도화직영점,인천 미추홀구 도화동 1002,120.0,13,0.0,4.0,4.0,4.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
285,285,1941,a_a000485,a000485,쉬즈웰 craft,인천광역시 중구 북성동2가,60.0,13,0.0,5.0,5.0,5.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
286,286,1763,a_a000485,a000485,센트럴공원수상택시,인천 연수구 송도동 24-5,60.0,5,0.0,5.0,5.0,5.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
287,287,3652,a_a000485,a000485,현대프리미엄아울렛 송도점,인천 연수구 송도동 168-1,210.0,4,0.0,4.0,4.0,4.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
288,288,2852,a_a000485,a000485,인천차이나타운,인천 중구 북성동2가 14,120.0,4,1.0,4.0,4.0,4.0,8,A02,대중교통 등,4,4,2,4,3,3,1.0,0.0,0.0,11;12;3;4;6;,11;12;3;4;6;,13.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289,289,599,a_a003692,a003692,낙생대공원,경기 성남시 분당구 백현동,60.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,3,4,2,5,2.0,0.0,0.0,1;3;4;6;9;,1;3;4;6;9;,16.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,528,a_a003692,a003692,그레이츠 판교,경기 성남시 분당구 백현동 535,30.0,4,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,3,4,2,5,2.0,0.0,0.0,1;3;4;6;9;,1;3;4;6;9;,16.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,635,a_a007568,a007568,남산케이블카,서울 중구 회현동1가 산 1-19,30.0,6,0.0,4.0,5.0,5.0,10,A01,자가용,6,2,7,7,1,3,3.0,1.0,0.0,1;11;12;21;3;,1;11;12;21;3;,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292,292,258,a_a007568,a007568,경복궁,서울 종로구 세종로 1-91,120.0,2,0.0,5.0,5.0,5.0,10,A01,자가용,6,2,7,7,1,3,3.0,1.0,0.0,1;11;12;21;3;,1;11;12;21;3;,16.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
293,293,1658,a_a001233,a001233,서울특별시 광진구 광장동 워커힐 가는 산책로,0,30.0,7,0.0,4.0,4.0,4.0,9,A01,대중교통 등,6,1,5,3,1,7,2.0,0.0,0.0,1;4;5;6;7;,1;4;5;6;7;,13.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,1462,a_a001233,a001233,빛의시어터,서울 광진구 광장동 22-1,90.0,3,0.0,5.0,5.0,5.0,9,A01,대중교통 등,6,1,5,3,1,7,2.0,0.0,0.0,1;4;5;6;7;,1;4;5;6;7;,16.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,295,426,a_a001233,a001233,교보문고 광화문점,서울 종로구 세종로 119,30.0,4,0.0,4.0,4.0,4.0,9,A01,대중교통 등,6,1,5,3,1,7,2.0,0.0,0.0,1;4;5;6;7;,1;4;5;6;7;,13.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,1895,a_a004321,a004321,수원화성 국궁체험장,경기 수원시 팔달구 매향동 3-32,30.0,13,0.0,4.0,4.0,4.0,10,A03,0,2,6,2,4,6,1,3.0,1.0,0.0,3;9;,3;9;,13.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,2515,a_a004321,a004321,용연,경기 수원시 장안구 연무동 190,30.0,2,0.0,5.0,5.0,5.0,10,A03,0,2,6,2,4,6,1,3.0,1.0,0.0,3;9;,3;9;,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,1295,a_a004321,a004321,방화수류정,경기 수원시 팔달구 매향동 151,30.0,2,0.0,5.0,5.0,5.0,10,A03,0,2,6,2,4,6,1,3.0,1.0,0.0,3;9;,3;9;,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,2669,a_a017913,a017913,의정부음악도서관,경기 의정부시 신곡동 724-1,30.0,3,0.0,4.0,3.0,5.0,11,A03,0,3,5,3,4,3,3,3.0,0.0,0.0,1;2;3;6;11;21;22;24;26;,1;2;3;6;11;21;22;24;26;,13.4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300,300,3752,a_a001932,a001932,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,1.0,5.0,5.0,5.0,9,A03,대중교통 등,1,7,5,6,7,4,3.0,1.0,0.0,12;22;3;4;,12;22;3;4;,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,2936,a_a001932,a001932,장안문,경기 수원시 팔달구 북수동 420,0.0,2,0.0,5.0,5.0,5.0,9,A03,대중교통 등,1,7,5,6,7,4,3.0,1.0,0.0,12;22;3;4;,12;22;3;4;,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,3749,a_a001932,a001932,화성어차탑승,0,30.0,13,0.0,5.0,5.0,5.0,9,A03,대중교통 등,1,7,5,6,7,4,3.0,1.0,0.0,12;22;3;4;,12;22;3;4;,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,3589,a_a001932,a001932,행리단길,경기 수원시 팔달구 장안동 290-3,30.0,4,0.0,5.0,5.0,5.0,9,A03,대중교통 등,1,7,5,6,7,4,3.0,1.0,0.0,12;22;3;4;,12;22;3;4;,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,3188,a_a001932,a001932,카자구루마,경기 수원시 팔달구 신풍동 123-13,0.0,4,0.0,4.0,4.0,4.0,9,A03,대중교통 등,1,7,5,6,7,4,3.0,1.0,0.0,12;22;3;4;,12;22;3;4;,13.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,2582,a_a002128,a002128,월미테마파크,인천 중구 북성동1가 98-580,30.0,6,1.0,4.0,4.0,4.0,9,A02,자가용,7,7,1,7,4,7,3.0,1.0,0.0,2;22;4;6;,2;22;4;6;,13.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306,1687,a_a002128,a002128,석양마루매점,0,30.0,6,0.0,3.0,2.0,3.0,9,A02,자가용,7,7,1,7,4,7,3.0,1.0,0.0,2;22;4;6;,2;22;4;6;,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307,22,a_a017772,a017772,AK플라자 AKTown점,경기 수원시 팔달구 매산로1가 18,90.0,4,0.0,4.0,4.0,4.0,11,A03,0,3,2,2,2,6,4,1.0,0.0,0.0,1;2;22;,1;2;22;,13.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,3752,a_a017772,a017772,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,1.0,5.0,5.0,5.0,11,A03,0,3,2,2,2,6,4,1.0,0.0,0.0,1;2;22;,1;2;22;,16.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309,1919,a_a017772,a017772,수원화성박물관,경기 수원시 팔달구 매향동 49,60.0,2,0.0,4.0,3.0,4.0,11,A03,0,3,2,2,2,6,4,1.0,0.0,0.0,1;2;22;,1;2;22;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,1894,a_a017772,a017772,수원화성,경기 수원시 장안구 영화동 320-2,30.0,2,0.0,4.0,4.0,4.0,11,A03,0,3,2,2,2,6,4,1.0,0.0,0.0,1;2;22;,1;2;22;,13.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,2852,a_a005184,a005184,인천차이나타운,인천 중구 북성동2가 14,30.0,4,0.0,4.0,4.0,4.0,10,A02,0,1,1,4,4,4,6,3.0,1.0,0.0,4;,4;,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312,1081,a_a005184,a005184,리움 하우스웨딩,인천 중구 북성동3가 8-3,150.0,8,0.0,4.0,3.0,3.0,10,A02,0,1,1,4,4,4,6,3.0,1.0,0.0,4;,4;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313,896,a_a017876,a017876,동작구민체육센터,서울 동작구 신대방동 460-1,60.0,5,1.0,4.0,3.0,3.0,11,A03,0,1,4,1,4,1,1,3.0,0.0,0.0,21;24;27;,21;24;27;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314,2688,a_a017876,a017876,이마트 구로점,서울 구로구 구로동 188-26,60.0,4,1.0,4.0,4.0,4.0,11,A03,0,1,4,1,4,1,1,3.0,0.0,0.0,21;24;27;,21;24;27;,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,2871,a_a001261,a001261,일산호수공원,경기 고양시 일산동구 장항동 906,90.0,1,1.0,5.0,5.0,5.0,8,A03,대중교통 등,2,2,6,4,2,3,1.0,0.0,0.0,2;27;3;6;9;,2;27;3;6;9;,16.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,316,3433,a_a001261,a001261,풍동애니골,경기 고양시 일산동구 풍동 1127-13,90.0,4,0.0,5.0,5.0,5.0,9,A03,대중교통 등,2,2,6,4,2,3,1.0,0.0,0.0,2;27;3;6;9;,2;27;3;6;9;,16.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
