,TRAVELER_ID,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY,NUMBER_OF_PERSON,CHILDREN,PARENTS
2743,a001310,3,3,5,5,5,5,2인 여행(가족 외),2.0,0.0,0.0
2744,a000935,6,2,6,6,2,5,3인 이상 여행(가족 외),3.0,0.0,0.0
2745,a006305,5,4,6,2,1,3,2인 여행(가족 외),2.0,0.0,0.0
2746,a002210,4,2,2,2,1,7,나홀로 여행,1.0,0.0,0.0
2747,a007837,6,2,5,3,1,6,나홀로 여행,1.0,0.0,0.0
2748,a004285,4,3,1,1,6,4,나홀로 여행,1.0,0.0,0.0
2749,a001676,4,3,5,5,5,2,나홀로 여행,1.0,0.0,0.0
2750,a001685,5,4,5,7,7,5,나홀로 여행,1.0,0.0,0.0
2751,a002008,2,2,4,4,6,5,3인 이상 여행(가족 외),3.0,0.0,0.0
2752,a014891,1,1,3,2,6,3,2인 여행(가족 외),2.0,0.0,0.0
2753,a002303,4,1,1,1,7,7,2인 가족 여행,2.0,0.0,0.0
2754,a006965,1,1,3,3,2,3,2인 여행(가족 외),2.0,0.0,0.0
2755,a005297,2,1,2,2,1,6,자녀 동반 여행,3.0,1.0,0.0
2756,a017905,7,3,2,2,6,7,2인 여행(가족 외),2.0,0.0,0.0
2757,a007865,2,2,2,2,6,2,자녀 동반 여행,3.0,1.0,0.0
2758,a001997,4,3,5,5,7,3,나홀로 여행,1.0,0.0,0.0
2759,a010193,4,3,4,4,3,5,나홀로 여행,1.0,0.0,0.0
2760,a003181,5,3,5,4,3,6,3인 이상 여행(가족 외),3.0,0.0,0.0
2761,a017870,4,4,4,3,6,5,나홀로 여행,1.0,0.0,0.0
2762,a001123,4,5,2,6,6,6,자녀 동반 여행,3.0,1.0,0.0
2763,a008044,5,4,5,4,3,5,나홀로 여행,1.0,0.0,0.0
2764,a003313,5,2,5,2,6,6,2인 여행(가족 외),2.0,0.0,0.0
2765,a001263,2,3,2,6,2,7,2인 여행(가족 외),2.0,0.0,0.0
2766,a004036,3,2,1,2,5,4,3인 이상 여행(가족 외),3.0,0.0,0.0
2767,a018125,2,2,3,4,3,4,2인 여행(가족 외),2.0,0.0,0.0
2768,a000035,1,1,4,5,5,7,나홀로 여행,1.0,0.0,0.0
2769,a002714,6,2,6,2,2,6,나홀로 여행,1.0,0.0,0.0
2770,d008179,4,1,4,3,2,6,2인 여행(가족 외),2.0,0.0,0.0
2771,a003179,5,2,6,5,5,7,나홀로 여행,1.0,0.0,0.0
2772,a002316,1,7,4,7,4,7,나홀로 여행,1.0,0.0,0.0
2773,a003807,2,4,2,4,2,4,자녀 동반 여행,3.0,1.0,0.0
2774,a017918,4,2,4,3,3,3,나홀로 여행,1.0,0.0,0.0
2775,a010475,2,2,6,2,7,2,2인 여행(가족 외),2.0,0.0,0.0
2776,a000700,4,2,1,5,6,3,2인 여행(가족 외),2.0,0.0,0.0
2777,a001152,3,2,7,5,6,6,2인 여행(가족 외),2.0,0.0,0.0
2778,a006561,6,4,3,4,2,2,나홀로 여행,1.0,0.0,0.0
2779,a014301,5,7,3,6,2,7,나홀로 여행,1.0,0.0,0.0
2780,a001340,4,2,4,4,3,5,나홀로 여행,1.0,0.0,0.0
2781,a005992,3,4,3,5,5,3,2인 여행(가족 외),2.0,0.0,0.0
2782,a006633,4,2,4,1,2,2,나홀로 여행,1.0,0.0,0.0
2783,a005193,6,3,5,5,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
2784,a002895,5,1,4,1,7,7,2인 여행(가족 외),2.0,0.0,0.0
2785,a002797,3,2,5,3,5,4,2인 여행(가족 외),2.0,0.0,0.0
2786,a014937,2,2,6,4,6,3,나홀로 여행,1.0,0.0,0.0
2787,c011907,2,4,2,4,6,4,나홀로 여행,1.0,0.0,0.0
2788,a000624,4,4,6,4,3,4,3인 이상 여행(가족 외),3.0,0.0,0.0
2789,a006844,4,2,6,4,3,6,2인 여행(가족 외),2.0,0.0,0.0
2790,a000973,2,3,2,2,2,6,나홀로 여행,1.0,0.0,0.0
2791,a004933,5,2,2,4,6,6,자녀 동반 여행,3.0,1.0,0.0
2792,a012300,2,1,5,1,7,6,나홀로 여행,1.0,0.0,0.0
2793,a005615,3,2,6,4,6,6,2인 여행(가족 외),2.0,0.0,0.0
2794,a002003,2,2,2,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
2795,a006813,4,3,3,3,3,5,자녀 동반 여행,3.0,1.0,0.0
2796,a002727,1,1,7,1,6,7,나홀로 여행,1.0,0.0,0.0
2797,a000930,2,2,3,2,1,6,나홀로 여행,1.0,0.0,0.0
2798,a004682,4,2,4,4,3,6,2인 여행(가족 외),2.0,0.0,0.0
2799,a004863,7,6,4,5,3,7,나홀로 여행,1.0,0.0,0.0
2800,a008325,4,6,3,3,1,3,나홀로 여행,1.0,0.0,0.0
2801,a014380,2,4,3,4,4,5,3인 이상 여행(가족 외),3.0,0.0,0.0
2802,a007585,2,2,4,4,2,7,3인 이상 여행(가족 외),3.0,0.0,0.0
2803,a010131,5,2,6,6,2,7,2인 여행(가족 외),2.0,0.0,0.0
2804,a003920,7,4,4,4,2,5,나홀로 여행,1.0,0.0,0.0
2805,a001431,4,2,3,2,1,2,나홀로 여행,1.0,0.0,0.0
2806,a009660,1,2,2,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
2807,a000428,6,6,6,6,7,4,자녀 동반 여행,3.0,1.0,0.0
2808,a004173,2,5,4,3,5,5,2인 여행(가족 외),2.0,0.0,0.0
2809,a017863,2,2,4,2,4,6,2인 여행(가족 외),2.0,0.0,0.0
2810,a007007,2,1,1,1,3,6,2인 여행(가족 외),2.0,0.0,0.0
2811,a000853,1,1,1,1,1,7,2인 여행(가족 외),2.0,0.0,0.0
2812,a018189,2,3,3,3,2,1,나홀로 여행,1.0,0.0,0.0
2813,a003694,1,2,4,6,2,4,3인 이상 여행(가족 외),3.0,0.0,0.0
2814,a000189,2,2,4,2,5,6,부모 동반 여행,3.0,0.0,0.0
2815,a012042,4,1,1,7,1,7,2인 여행(가족 외),2.0,0.0,0.0
2816,d007564,5,1,4,3,2,7,나홀로 여행,1.0,0.0,0.0
2817,a007058,7,4,1,6,4,7,2인 여행(가족 외),2.0,0.0,0.0
2818,a007670,2,4,2,2,3,5,나홀로 여행,1.0,0.0,0.0
2819,a010966,4,5,6,6,1,7,자녀 동반 여행,3.0,1.0,0.0
2820,a017892,2,2,2,5,3,3,나홀로 여행,1.0,0.0,0.0
2821,a004029,4,3,5,5,5,4,나홀로 여행,1.0,0.0,0.0
2822,a002984,2,4,1,4,7,5,나홀로 여행,1.0,0.0,0.0
2823,a000980,1,2,6,6,5,5,2인 여행(가족 외),2.0,0.0,0.0
2824,a017622,6,2,4,3,1,7,나홀로 여행,1.0,0.0,0.0
2825,a000685,2,2,3,5,6,3,나홀로 여행,1.0,0.0,0.0
2826,a004395,2,3,3,3,6,4,자녀 동반 여행,3.0,1.0,0.0
2827,a002746,5,3,4,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
2828,a004277,2,6,2,7,7,7,2인 여행(가족 외),2.0,0.0,0.0
2829,a003061,2,1,5,2,5,6,2인 여행(가족 외),2.0,0.0,0.0
2830,a002857,3,2,3,4,1,3,나홀로 여행,1.0,0.0,0.0
2831,a003501,2,5,2,5,4,5,자녀 동반 여행,3.0,1.0,0.0
2832,a018061,2,2,2,2,6,3,나홀로 여행,1.0,0.0,0.0
2833,a004271,5,4,3,5,6,4,2인 여행(가족 외),2.0,0.0,0.0
2834,a008053,2,1,6,6,2,6,자녀 동반 여행,3.0,1.0,0.0
2835,a000920,1,4,4,2,4,1,2인 여행(가족 외),2.0,0.0,0.0
2836,a010043,4,3,2,3,2,6,나홀로 여행,1.0,0.0,0.0
2837,a010132,7,1,4,4,4,4,나홀로 여행,1.0,0.0,0.0
2838,a006770,3,3,5,3,1,2,자녀 동반 여행,3.0,1.0,0.0
2839,a002271,4,2,4,3,4,4,나홀로 여행,1.0,0.0,0.0
2840,c005679,6,5,2,5,6,4,나홀로 여행,1.0,0.0,0.0
2841,a006906,2,4,2,2,6,6,나홀로 여행,1.0,0.0,0.0
2842,a001628,4,3,6,4,7,5,3대 동반 여행(친척 포함),3.0,0.0,0.0
2843,a014518,4,6,1,6,2,7,3대 동반 여행(친척 포함),3.0,0.0,0.0
2844,a006023,1,2,1,5,5,2,자녀 동반 여행,3.0,1.0,0.0
2845,a006534,6,3,4,5,5,2,나홀로 여행,1.0,0.0,0.0
2846,b006189,7,1,1,1,5,7,자녀 동반 여행,3.0,1.0,0.0
2847,a001854,2,4,2,1,4,3,2인 여행(가족 외),2.0,0.0,0.0
2848,a017518,2,3,3,2,3,2,자녀 동반 여행,3.0,1.0,0.0
2849,a005322,3,4,3,2,7,7,2인 여행(가족 외),2.0,0.0,0.0
2850,a001704,6,3,2,2,7,1,나홀로 여행,1.0,0.0,0.0
2851,a003100,1,2,2,4,5,4,2인 가족 여행,2.0,0.0,0.0
2852,a004894,3,2,4,4,3,4,자녀 동반 여행,3.0,1.0,0.0
2853,a000444,3,5,2,5,5,6,2인 여행(가족 외),2.0,0.0,0.0
2854,a001040,1,3,4,4,4,6,2인 여행(가족 외),2.0,0.0,0.0
2855,a007620,2,4,4,4,1,7,자녀 동반 여행,3.0,1.0,0.0
2856,a006350,2,1,1,2,1,7,나홀로 여행,1.0,0.0,0.0
2857,a006472,6,2,2,6,6,6,2인 여행(가족 외),2.0,0.0,0.0
2858,a006045,3,3,2,3,1,2,2인 여행(가족 외),2.0,0.0,0.0
2859,a006901,2,6,3,6,3,3,나홀로 여행,1.0,0.0,0.0
2860,a004242,1,2,6,5,2,7,자녀 동반 여행,3.0,1.0,0.0
2861,a003124,6,3,5,5,5,5,2인 여행(가족 외),2.0,0.0,0.0
2862,a009706,5,6,6,6,5,1,나홀로 여행,1.0,0.0,0.0
2863,a005190,1,4,1,2,3,6,3인 이상 여행(가족 외),3.0,0.0,0.0
2864,a017706,4,1,7,7,1,7,2인 가족 여행,2.0,0.0,0.0
2865,a006435,2,2,3,3,5,6,나홀로 여행,1.0,0.0,0.0
2866,a006260,4,3,3,5,2,5,나홀로 여행,1.0,0.0,0.0
2867,a005996,5,5,2,5,5,3,자녀 동반 여행,3.0,1.0,0.0
2868,a010337,1,6,2,5,4,1,자녀 동반 여행,3.0,1.0,0.0
2869,a014461,6,4,3,2,7,5,나홀로 여행,1.0,0.0,0.0
2870,a001747,6,1,6,4,6,1,2인 여행(가족 외),2.0,0.0,0.0
2871,a003576,7,5,5,5,3,3,나홀로 여행,1.0,0.0,0.0
2872,a000287,4,5,3,5,6,3,2인 가족 여행,2.0,0.0,0.0
2873,a011301,2,2,3,5,5,6,자녀 동반 여행,3.0,1.0,0.0
2874,a003487,1,1,1,1,7,7,나홀로 여행,1.0,0.0,0.0
2875,a013998,5,2,2,5,3,4,2인 여행(가족 외),2.0,0.0,0.0
2876,a003441,3,1,7,2,7,7,3대 동반 여행(친척 포함),3.0,0.0,0.0
2877,a017984,7,7,4,6,5,4,나홀로 여행,1.0,0.0,0.0
2878,a006602,3,5,2,2,6,2,나홀로 여행,1.0,0.0,0.0
2879,a001923,5,2,2,5,6,7,나홀로 여행,1.0,0.0,0.0
2880,a007984,7,6,1,4,5,6,나홀로 여행,1.0,0.0,0.0
2881,a000958,3,2,3,5,2,4,자녀 동반 여행,3.0,1.0,0.0
2882,a002398,2,1,7,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
2883,a008138,2,2,6,4,2,6,2인 여행(가족 외),2.0,0.0,0.0
2884,a000636,1,1,4,2,4,5,3대 동반 여행(친척 포함),3.0,0.0,0.0
2885,a005170,2,2,2,5,3,3,2인 가족 여행,2.0,0.0,0.0
2886,a005234,4,1,2,7,6,2,2인 여행(가족 외),2.0,0.0,0.0
2887,a002167,1,2,2,2,1,2,자녀 동반 여행,3.0,1.0,0.0
2888,a005302,1,6,1,4,4,4,2인 가족 여행,2.0,0.0,0.0
2889,a004868,5,4,3,6,5,5,2인 여행(가족 외),2.0,0.0,0.0
2890,a001648,3,2,3,5,6,5,2인 여행(가족 외),2.0,0.0,0.0
2891,a013594,4,3,4,3,2,6,2인 여행(가족 외),2.0,0.0,0.0
2892,a003731,1,1,1,1,1,4,나홀로 여행,1.0,0.0,0.0
2893,c005060,2,2,2,3,4,3,부모 동반 여행,3.0,0.0,0.0
2894,a003068,4,2,4,2,5,6,나홀로 여행,1.0,0.0,0.0
2895,a004007,1,1,1,1,6,6,나홀로 여행,1.0,0.0,0.0
2896,a002472,4,2,3,4,3,6,자녀 동반 여행,3.0,1.0,0.0
2897,a001649,3,2,1,2,1,6,나홀로 여행,1.0,0.0,0.0
2898,a006355,4,1,4,4,6,7,3인 이상 여행(가족 외),3.0,0.0,0.0
2899,a004031,2,2,2,3,5,5,나홀로 여행,1.0,0.0,0.0
2900,a003089,6,1,6,2,6,2,2인 여행(가족 외),2.0,0.0,0.0
2901,a007332,4,1,6,6,2,7,2인 가족 여행,2.0,0.0,0.0
2902,a006312,7,1,6,2,1,5,나홀로 여행,1.0,0.0,0.0
2903,a006287,2,3,6,6,6,6,자녀 동반 여행,3.0,1.0,0.0
2904,a007969,6,2,6,2,6,3,자녀 동반 여행,3.0,1.0,0.0
2905,a006202,5,2,5,5,4,7,나홀로 여행,1.0,0.0,0.0
2906,a001168,1,1,3,3,3,6,나홀로 여행,1.0,0.0,0.0
2907,a001516,6,2,7,7,1,7,3인 이상 여행(가족 외),3.0,0.0,0.0
2908,a008099,3,2,1,2,2,2,나홀로 여행,1.0,0.0,0.0
2909,a011223,4,6,5,6,6,5,나홀로 여행,1.0,0.0,0.0
2910,a006776,1,1,1,1,6,4,2인 여행(가족 외),2.0,0.0,0.0
2911,a006820,5,5,3,6,6,7,2인 가족 여행,2.0,0.0,0.0
2912,a011575,3,1,2,2,6,7,나홀로 여행,1.0,0.0,0.0
2913,a005397,1,1,4,4,1,7,나홀로 여행,1.0,0.0,0.0
2914,a007580,6,4,4,3,3,5,2인 여행(가족 외),2.0,0.0,0.0
2915,a015245,4,4,2,3,6,5,나홀로 여행,1.0,0.0,0.0
2916,a002711,2,1,2,2,3,4,3인 이상 여행(가족 외),3.0,0.0,0.0
2917,a003189,2,2,2,3,3,5,2인 가족 여행,2.0,0.0,0.0
2918,a013710,1,2,3,3,3,5,나홀로 여행,1.0,0.0,0.0
2919,a017976,1,2,2,6,2,3,2인 여행(가족 외),2.0,0.0,0.0
2920,a008553,4,4,1,3,6,3,나홀로 여행,1.0,0.0,0.0
2921,a004970,1,1,6,2,6,2,자녀 동반 여행,3.0,1.0,0.0
2922,a005989,4,1,3,4,5,5,3인 이상 여행(가족 외),3.0,0.0,0.0
2923,a002118,6,1,5,7,5,6,2인 여행(가족 외),2.0,0.0,0.0
2924,a002284,4,3,5,2,3,6,2인 여행(가족 외),2.0,0.0,0.0
2925,a012456,6,1,5,2,6,6,3인 이상 여행(가족 외),3.0,0.0,0.0
2926,c006214,5,2,2,2,2,2,나홀로 여행,1.0,0.0,0.0
2927,c011906,3,4,3,4,5,4,나홀로 여행,1.0,0.0,0.0
2928,a005084,2,1,5,6,2,6,2인 여행(가족 외),2.0,0.0,0.0
2929,a001241,5,2,5,4,4,6,부모 동반 여행,3.0,0.0,0.0
2930,a008563,5,2,6,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
2931,a017871,6,2,5,5,2,1,자녀 동반 여행,3.0,1.0,0.0
2932,a006120,1,3,3,5,1,7,3인 이상 여행(가족 외),3.0,0.0,0.0
2933,a018183,2,1,6,2,6,7,2인 여행(가족 외),2.0,0.0,0.0
2934,a005646,2,1,6,7,6,6,나홀로 여행,1.0,0.0,0.0
2935,a004321,2,6,2,4,6,1,자녀 동반 여행,3.0,1.0,0.0
2936,a006457,2,2,3,2,5,6,2인 여행(가족 외),2.0,0.0,0.0
2937,a011302,3,5,2,2,6,6,부모 동반 여행,3.0,0.0,0.0
2938,a005707,2,6,1,2,6,2,나홀로 여행,1.0,0.0,0.0
2939,a012023,2,1,1,4,4,1,나홀로 여행,1.0,0.0,0.0
2940,a008299,1,1,1,1,2,7,3인 이상 여행(가족 외),3.0,0.0,0.0
2941,a001600,3,3,2,5,6,3,자녀 동반 여행,3.0,1.0,0.0
2942,a007928,2,3,2,3,2,4,자녀 동반 여행,3.0,1.0,0.0
2943,a002396,2,1,3,7,2,7,나홀로 여행,1.0,0.0,0.0
2944,a002704,6,1,3,5,5,2,3인 이상 여행(가족 외),3.0,0.0,0.0
2945,a006574,4,2,6,5,7,6,3인 이상 여행(가족 외),3.0,0.0,0.0
2946,a017776,4,6,5,6,2,7,나홀로 여행,1.0,0.0,0.0
2947,a003490,3,1,1,2,6,7,2인 여행(가족 외),2.0,0.0,0.0
2948,a017891,4,1,5,4,1,6,나홀로 여행,1.0,0.0,0.0
2949,a000357,5,5,5,4,5,5,자녀 동반 여행,3.0,1.0,0.0
2950,a000557,6,1,5,5,7,7,2인 여행(가족 외),2.0,0.0,0.0
2951,a004712,4,5,5,5,3,5,2인 여행(가족 외),2.0,0.0,0.0
2952,a002783,2,1,6,2,2,6,나홀로 여행,1.0,0.0,0.0
2953,a000034,1,2,7,3,2,5,3인 이상 여행(가족 외),3.0,0.0,0.0
2954,a001311,1,3,2,7,6,3,2인 여행(가족 외),2.0,0.0,0.0
2955,a006510,1,4,5,1,4,2,나홀로 여행,1.0,0.0,0.0
2956,a001057,2,2,6,6,1,7,자녀 동반 여행,3.0,1.0,0.0
2957,a003169,4,4,6,2,2,4,자녀 동반 여행,3.0,1.0,0.0
2958,a000070,5,2,6,4,6,4,자녀 동반 여행,3.0,1.0,0.0
2959,a013744,3,3,5,5,4,5,나홀로 여행,1.0,0.0,0.0
2960,a008261,2,2,3,3,2,6,나홀로 여행,1.0,0.0,0.0
2961,a003668,4,4,5,4,5,3,나홀로 여행,1.0,0.0,0.0
2962,a000778,5,2,2,3,5,2,2인 여행(가족 외),2.0,0.0,0.0
2963,a011647,3,4,1,6,2,7,나홀로 여행,1.0,0.0,0.0
2964,a002324,2,1,4,5,3,5,2인 여행(가족 외),2.0,0.0,0.0
2965,a003796,6,1,6,6,5,6,부모 동반 여행,3.0,0.0,0.0
2966,a002720,5,4,7,4,3,2,2인 여행(가족 외),2.0,0.0,0.0
2967,a004237,4,1,6,4,6,4,2인 가족 여행,2.0,0.0,0.0
2968,a010519,2,2,2,6,7,6,나홀로 여행,1.0,0.0,0.0
2969,a001808,5,3,5,6,5,7,2인 여행(가족 외),2.0,0.0,0.0
2970,a003436,5,2,2,3,1,7,나홀로 여행,1.0,0.0,0.0
2971,a003301,3,3,6,5,5,2,2인 여행(가족 외),2.0,0.0,0.0
2972,a000593,3,1,6,6,3,6,2인 여행(가족 외),2.0,0.0,0.0
2973,a014374,2,3,3,4,5,3,2인 가족 여행,2.0,0.0,0.0
2974,a007591,6,6,6,1,1,7,2인 여행(가족 외),2.0,0.0,0.0
2975,a014856,5,3,3,6,5,5,나홀로 여행,1.0,0.0,0.0
2976,a007163,6,6,2,6,2,4,나홀로 여행,1.0,0.0,0.0
2977,a006890,6,4,4,5,5,4,나홀로 여행,1.0,0.0,0.0
2978,a007786,1,3,4,4,3,5,나홀로 여행,1.0,0.0,0.0
2979,a010145,3,3,2,4,3,1,나홀로 여행,1.0,0.0,0.0
2980,a001837,1,4,7,7,1,7,나홀로 여행,1.0,0.0,0.0
2981,a003056,5,2,2,3,6,5,2인 여행(가족 외),2.0,0.0,0.0
2982,a008474,2,2,2,7,3,3,나홀로 여행,1.0,0.0,0.0
2983,a001133,4,5,1,2,1,7,2인 여행(가족 외),2.0,0.0,0.0
2984,a003999,1,1,1,1,4,7,2인 여행(가족 외),2.0,0.0,0.0
2985,a018051,3,3,3,2,6,5,나홀로 여행,1.0,0.0,0.0
2986,a009397,4,2,3,2,3,2,2인 여행(가족 외),2.0,0.0,0.0
2987,a001504,1,1,6,6,1,4,자녀 동반 여행,3.0,1.0,0.0
2988,a009792,2,1,7,2,6,2,2인 여행(가족 외),2.0,0.0,0.0
2989,a015211,2,1,3,5,5,5,3인 이상 여행(가족 외),3.0,0.0,0.0
2990,a001473,2,2,1,5,2,3,자녀 동반 여행,3.0,1.0,0.0
2991,a005334,1,2,1,1,6,7,3인 이상 여행(가족 외),3.0,0.0,0.0
2992,a015006,6,2,3,3,2,2,나홀로 여행,1.0,0.0,0.0
2993,a009662,3,2,2,6,3,4,2인 가족 여행,2.0,0.0,0.0
2994,a007004,5,3,2,3,3,4,나홀로 여행,1.0,0.0,0.0
2995,a002018,2,2,6,2,7,4,나홀로 여행,1.0,0.0,0.0
2996,a003069,1,3,2,2,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
2997,a015683,3,1,5,5,1,7,2인 여행(가족 외),2.0,0.0,0.0
2998,a004880,3,5,2,5,3,3,자녀 동반 여행,3.0,1.0,0.0
2999,a003617,1,1,2,5,6,5,나홀로 여행,1.0,0.0,0.0
3000,a007920,2,1,1,1,6,6,자녀 동반 여행,3.0,1.0,0.0
3001,a012403,2,2,6,6,6,7,나홀로 여행,1.0,0.0,0.0
3002,a005709,1,4,6,3,3,7,자녀 동반 여행,3.0,1.0,0.0
3003,a015319,1,1,6,1,7,4,2인 여행(가족 외),2.0,0.0,0.0
3004,a004841,3,3,6,2,2,5,2인 여행(가족 외),2.0,0.0,0.0
3005,a011091,4,2,3,6,5,5,3인 이상 여행(가족 외),3.0,0.0,0.0
3006,a003825,3,3,4,3,3,3,자녀 동반 여행,3.0,1.0,0.0
3007,a014858,5,1,4,4,2,7,2인 여행(가족 외),2.0,0.0,0.0
3008,a005655,5,2,3,5,1,4,2인 여행(가족 외),2.0,0.0,0.0
3009,a017689,2,3,6,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
3010,a005650,5,6,2,3,2,5,2인 여행(가족 외),2.0,0.0,0.0
3011,a013734,2,1,5,4,2,7,나홀로 여행,1.0,0.0,0.0
3012,a002111,1,1,7,1,4,4,2인 가족 여행,2.0,0.0,0.0
3013,a004678,2,1,6,6,6,5,2인 여행(가족 외),2.0,0.0,0.0
3014,a001419,6,3,2,4,6,2,나홀로 여행,1.0,0.0,0.0
3015,a018049,4,4,4,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
3016,a003368,1,1,4,6,5,2,2인 가족 여행,2.0,0.0,0.0
3017,a002321,2,2,4,2,5,3,나홀로 여행,1.0,0.0,0.0
3018,a007929,6,1,7,1,2,7,2인 여행(가족 외),2.0,0.0,0.0
3019,a004307,4,4,5,4,4,4,나홀로 여행,1.0,0.0,0.0
3020,a018128,6,2,4,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
3021,a007014,5,6,5,5,6,2,나홀로 여행,1.0,0.0,0.0
3022,a001506,4,1,3,4,4,5,나홀로 여행,1.0,0.0,0.0
3023,a004418,4,4,6,2,3,7,나홀로 여행,1.0,0.0,0.0
3024,a017643,2,1,5,2,1,6,2인 가족 여행,2.0,0.0,0.0
3025,a002481,1,1,6,2,2,7,2인 여행(가족 외),2.0,0.0,0.0
3026,a006579,5,3,3,5,3,5,나홀로 여행,1.0,0.0,0.0
3027,a006682,1,3,1,1,2,6,2인 가족 여행,2.0,0.0,0.0
3028,a011422,3,3,6,5,5,5,나홀로 여행,1.0,0.0,0.0
3029,a003626,4,2,2,6,5,3,자녀 동반 여행,3.0,1.0,0.0
3030,a006778,2,1,3,1,1,7,3대 동반 여행(친척 포함),3.0,0.0,0.0
3031,a011550,2,2,5,5,2,6,2인 가족 여행,2.0,0.0,0.0
3032,a011248,3,5,5,5,3,6,2인 여행(가족 외),2.0,0.0,0.0
3033,a003525,5,3,2,3,5,4,2인 여행(가족 외),2.0,0.0,0.0
3034,a000658,6,4,2,4,6,2,2인 가족 여행,2.0,0.0,0.0
3035,a004547,2,2,2,6,2,4,자녀 동반 여행,3.0,1.0,0.0
3036,a002128,7,7,1,7,4,7,자녀 동반 여행,3.0,1.0,0.0
3037,a002830,1,1,4,1,5,4,3인 이상 여행(가족 외),3.0,0.0,0.0
3038,a017927,2,1,3,2,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
3039,a001866,6,5,2,4,5,2,2인 가족 여행,2.0,0.0,0.0
3040,a000164,1,1,3,5,3,5,2인 여행(가족 외),2.0,0.0,0.0
3041,a003784,4,4,4,4,5,6,3인 이상 여행(가족 외),3.0,0.0,0.0
3042,a001213,2,2,6,4,1,5,자녀 동반 여행,3.0,1.0,0.0
3043,a000334,3,4,4,6,5,7,3인 이상 여행(가족 외),3.0,0.0,0.0
3044,a005166,6,6,2,6,1,7,자녀 동반 여행,3.0,1.0,0.0
3045,a002104,4,4,4,5,2,6,나홀로 여행,1.0,0.0,0.0
3046,a006364,5,3,5,3,3,5,2인 여행(가족 외),2.0,0.0,0.0
3047,a014965,5,5,6,6,5,2,2인 여행(가족 외),2.0,0.0,0.0
3048,a000997,4,2,1,7,6,6,나홀로 여행,1.0,0.0,0.0
3049,a010222,4,2,6,2,2,6,나홀로 여행,1.0,0.0,0.0
3050,a001617,4,4,4,4,4,4,나홀로 여행,1.0,0.0,0.0
3051,a011586,4,4,4,6,2,5,나홀로 여행,1.0,0.0,0.0
3052,a001540,2,2,2,2,2,2,3인 이상 여행(가족 외),3.0,0.0,0.0
3053,a006296,2,1,3,1,7,3,2인 여행(가족 외),2.0,0.0,0.0
3054,a004287,7,7,1,7,7,1,자녀 동반 여행,3.0,1.0,0.0
3055,a001018,4,4,5,4,6,2,3인 이상 여행(가족 외),3.0,0.0,0.0
3056,a000136,5,3,4,3,3,2,부모 동반 여행,3.0,0.0,0.0
3057,a000911,4,5,2,2,7,2,3대 동반 여행(친척 포함),3.0,0.0,0.0
3058,a006769,2,2,2,3,5,6,3인 이상 여행(가족 외),3.0,0.0,0.0
3059,a003219,5,4,5,3,7,4,자녀 동반 여행,3.0,1.0,0.0
3060,a015322,2,2,3,1,6,6,나홀로 여행,1.0,0.0,0.0
3061,a006662,6,1,6,6,2,6,2인 여행(가족 외),2.0,0.0,0.0
3062,c006112,6,1,5,6,2,7,2인 가족 여행,2.0,0.0,0.0
3063,a000516,4,1,5,2,2,7,자녀 동반 여행,3.0,1.0,0.0
3064,a006483,2,4,4,3,5,3,부모 동반 여행,3.0,0.0,0.0
3065,a003423,1,6,2,4,7,2,2인 여행(가족 외),2.0,0.0,0.0
3066,a018234,6,6,2,3,4,6,2인 여행(가족 외),2.0,0.0,0.0
3067,a007633,4,4,3,4,3,2,2인 가족 여행,2.0,0.0,0.0
3068,a017632,3,2,3,2,6,5,2인 여행(가족 외),2.0,0.0,0.0
3069,a002702,1,1,1,3,1,2,2인 여행(가족 외),2.0,0.0,0.0
3070,a001691,3,5,4,5,6,2,나홀로 여행,1.0,0.0,0.0
3071,a014770,4,2,2,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
3072,a002681,6,6,5,6,2,2,나홀로 여행,1.0,0.0,0.0
3073,a002293,6,4,2,4,5,4,2인 여행(가족 외),2.0,0.0,0.0
3074,a006054,5,2,5,4,2,3,2인 여행(가족 외),2.0,0.0,0.0
3075,a003703,2,2,2,2,5,4,나홀로 여행,1.0,0.0,0.0
3076,a003449,4,2,6,6,3,5,2인 여행(가족 외),2.0,0.0,0.0
3077,a018134,2,2,4,2,4,5,3인 이상 여행(가족 외),3.0,0.0,0.0
3078,a004524,1,1,4,2,2,7,자녀 동반 여행,3.0,1.0,0.0
3079,a001543,2,1,4,2,4,1,나홀로 여행,1.0,0.0,0.0
3080,a003726,4,4,4,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
