,VISIT_AREA_ID,TRAVEL_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,VISIT_ID,RATING
23575,2209170010,a_a002116,배말공원,서울 중랑구 신내동 산 8-9,30.0,1,0.0,4.0,3.0,3.0,09,1304,11.4
23576,2210220001,a_a003426,연천 전곡리국화축제,경기 연천군 전곡읍 전곡리 286,60.0,8,0.0,3.0,2.0,2.0,10,2356,8.1
23579,2210080002,a_a006429,광명전통시장,경기 광명시 광명동 158-961,60.0,4,1.0,5.0,5.0,5.0,10,401,16.5
23581,2209240004,a_a002258,비옥,서울 마포구 서교동 329-1,30.0,4,0.0,3.0,3.0,4.0,09,1453,10.9
23592,2208260003,a_a001514,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,60.0,7,1.0,4.0,5.0,4.0,08,3621,14.0
23593,2210010003,a_a004603,AK플라자 AKTown점,경기 수원시 팔달구 매산로1가 18,30.0,4,0.0,4.0,4.0,4.0,10,22,13.2
23594,2211050004,a_a011521,인천차이나타운,인천 중구 북성동2가 14,90.0,4,1.0,5.0,5.0,5.0,11,2852,16.5
23597,2210030005,a_a003071,청평호,경기 가평군 설악면 사룡리,30.0,1,0.0,5.0,5.0,5.0,10,3156,16.5
23600,2210230002,a_a010504,산정호수,경기 포천시 영북면 산정리 243-1,60.0,1,0.0,5.0,4.0,4.0,10,1482,14.7
23602,2209200012,a_a001716,광장시장,서울 종로구 예지동 2-1,30.0,4,0.0,3.0,3.0,3.0,09,406,9.9
23603,2211060004,a_a015837,종묘귀금속전문백화점,서울 종로구 종로4가 30,60.0,4,0.0,5.0,5.0,5.0,11,3018,16.5
23604,2208160002,a_a000080,아쿠아필드 고양,경기 고양시 덕양구 동산동 370,330.0,3,0.0,4.0,4.0,4.0,08,2120,13.2
23605,2208290005,d_d000562,나인트리 호텔 근처 풀숲,,30.0,7,0.0,3.0,3.0,3.0,08,590,9.9
23608,2209240001,a_a002260,청와대전망대,,60.0,7,0.0,5.0,5.0,5.0,09,3146,16.5
23617,2209100013,a_a001885,청와대,,30.0,2,0.0,5.0,5.0,5.0,09,3138,16.5
23623,2208260003,a_a000357,잠실종합운동장 잠실야구장,서울 송파구 잠실동 10-1,240.0,5,1.0,5.0,5.0,5.0,08,2922,16.5
23624,2210220003,a_a008138,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,1.0,5.0,5.0,5.0,10,3752,16.5
23628,2210220003,a_a007784,이천농업테마공원,,60.0,6,0.0,5.0,5.0,5.0,10,2755,16.5
23631,2209240007,a_a002011,창경궁,서울 종로구 와룡동 2-1,60.0,2,0.0,2.0,4.0,2.0,09,3082,8.2
23632,2210280004,a_a005389,국립양평치유의숲,경기 양평군 양동면 매월리 산 27,210.0,1,0.0,5.0,5.0,5.0,10,474,16.5
23637,2210010006,a_a005562,남한산성 서문,경기 광주시 남한산성면 산성리 1246,0.0,2,1.0,4.0,5.0,5.0,10,651,15.0
23640,2210030003,a_a005028,고양밥할머니공원,,30.0,7,0.0,3.0,3.0,3.0,10,315,9.9
23641,2210280003,a_a007027,행궁동벽화마을,경기 수원시 팔달구 북수동,30.0,7,0.0,5.0,5.0,5.0,10,3586,16.5
23642,2210300003,a_a015650,올림픽공원,서울 송파구 방이동 88-3,210.0,1,1.0,5.0,5.0,5.0,10,2472,16.5
23643,2208260002,a_a001514,황희선생유적지,경기 파주시 문산읍 사목리 산 122,60.0,2,0.0,3.0,4.0,3.0,08,3778,10.7
23646,2210220005,a_a007144,인천차이나타운,인천 중구 북성동2가 14,30.0,4,1.0,4.0,5.0,4.0,10,2852,14.0
23649,2210160009,b_b006746,덕수궁,,60.0,2,0.0,5.0,5.0,5.0,10,829,16.5
23653,2210240009,a_a010222,충현역사공원,경기 광명시 소하동,30.0,2,0.0,4.0,3.0,4.0,10,3180,12.4
23658,2210270009,a_a014216,수원화성 화서문 안내소,경기 수원시 팔달구 장안동 322-25,0.0,2,0.0,3.0,4.0,3.0,10,1912,10.7
23659,2211090002,a_a017822,남원윤씨오룡골유적,,30.0,2,0.0,4.0,2.0,2.0,11,642,9.6
23660,2210250001,a_a009428,롯데월드,서울 송파구 잠실동 40-1,360.0,6,1.0,3.0,4.0,4.0,10,1054,11.7
23667,2210100004,a_a006658,스타필드 안성,경기 안성시 공도읍 진사리 354,120.0,4,1.0,5.0,5.0,5.0,10,1968,16.5
23671,2210100003,a_a006326,서울숲공원 가족마당,서울 성동구 성수동1가 685-37,60.0,3,0.0,4.0,3.0,4.0,10,1615,12.4
23677,2208080016,a_a000116,롯데백화점 본점,서울 중구 소공동 1,0.0,4,1.0,3.0,3.0,3.0,08,1022,9.9
23678,2210080004,a_a005633,에이커,서울 종로구 누하동 35,30.0,4,1.0,5.0,5.0,5.0,10,2290,16.5
23679,2211130002,a_a017981,다향아트밸리,전남 보성군 보성읍 봉산리 1264-3,60.0,13,0.0,4.0,4.0,4.0,11,741,13.2
23682,2210250003,a_a009402,창덕궁,서울 종로구 와룡동 2-71,30.0,2,0.0,3.0,2.0,3.0,10,3084,9.1
23691,2210100002,a_a003827,롯데백화점 본점,서울 중구 소공동 1,60.0,4,1.0,4.0,4.0,3.0,10,1022,12.2
23692,2208310004,a_a001506,국립민속박물관,서울 종로구 세종로 1-1,30.0,2,0.0,5.0,5.0,5.0,08,463,16.5
23698,2210080005,a_a003109,청와대 본관,서울 종로구 세종로 1,60.0,2,0.0,5.0,5.0,5.0,10,3141,16.5
23702,2210250009,a_a011721,명동거리,서울 중구 명동2가,30.0,4,1.0,3.0,3.0,3.0,10,1148,9.9
23706,2208280002,a_a000286,동탄센트럴파크,경기 화성시 반송동 59,60.0,7,0.0,5.0,5.0,5.0,08,901,16.5
23709,2210020002,a_a004287,서울대공원,경기 과천시 막계동 159-1,30.0,6,0.0,1.0,5.0,5.0,10,1578,10.5
23712,2209090008,b_b001071,GS25 압구정신사점,서울 강남구 신사동 588,30.0,4,0.0,4.0,3.0,3.0,09,59,11.4
23719,2211060007,a_a014921,안양파빌리온,경기 안양시 만안구 안양동 1351,60.0,3,0.0,5.0,5.0,5.0,11,2184,16.5
23720,2210300003,a_a007376,가든파이브,서울 송파구 문정동 634,60.0,4,1.0,5.0,5.0,5.0,10,125,16.5
23723,2210200003,a_a009605,인천상륙작전기념관,인천 연수구 옥련동 525-11,30.0,2,0.0,4.0,3.0,3.0,10,2841,11.4
23724,2210100002,a_a003704,홍대패션거리,서울 마포구 서교동 348-78,60.0,4,1.0,4.0,4.0,4.0,10,3716,13.2
23727,2208160003,a_a000085,포천아트밸리,경기 포천시 신북면 기지리 282,150.0,2,0.0,5.0,5.0,5.0,08,3414,16.5
23732,2210190004,a_a006534,현대백화점 판교점,경기 성남시 분당구 백현동 541,240.0,4,0.0,4.0,4.0,4.0,10,3638,13.2
23733,2209250003,a_a001910,인천차이나타운,인천 중구 북성동2가 14,90.0,4,1.0,5.0,4.0,4.0,09,2852,14.7
23734,2209270002,a_a003476,광교카페거리,,60.0,4,0.0,3.0,3.0,3.0,09,382,9.9
23741,2209170005,a_a001991,인천시민애집,인천 중구 송학동1가 2-2,60.0,8,0.0,5.0,3.0,4.0,09,2844,13.9
23744,2208290002,a_a000110,더현대서울,,60.0,4,0.0,5.0,5.0,5.0,08,823,16.5
23746,2208180005,a_a000314,양주시립민복진미술관,경기 양주시 장흥면 석현리 394,60.0,3,0.0,5.0,5.0,5.0,08,2232,16.5
23747,2210160008,a_a004029,신세계백화점 강남점,서울 서초구 반포동 19-3,30.0,4,1.0,5.0,5.0,5.0,10,2028,16.5
23748,2210180001,a_a008222,동인천 개항거리(개항지+일본풍거리등),,30.0,2,1.0,4.0,4.0,5.0,10,894,14.2
23750,2210020002,a_a005399,경춘선숲길,서울 노원구 공릉동,30.0,7,0.0,5.0,5.0,5.0,10,279,16.5
23753,2210020002,a_a004246,봉녕사,경기 수원시 팔달구 우만동 248,30.0,2,0.0,3.0,4.0,3.0,10,1367,10.7
23754,2209220003,a_a002884,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,5.0,5.0,5.0,09,3752,16.5
23755,2208200008,a_a000973,솔찬공원,인천 연수구 송도동 12-8,150.0,1,0.0,5.0,4.0,4.0,08,1810,14.7
23756,2208060003,a_a000065,한국은행 본부,서울 중구 남대문로3가 110,30.0,3,0.0,3.0,3.0,3.0,08,3531,9.9
23760,2211010004,a_a012168,파주프리미엄아울렛,경기 파주시 탄현면 법흥리 1790-8,90.0,4,0.0,4.0,4.0,3.0,11,3347,12.2
23772,2210020004,a_a003844,세종호수공원,세종특별자치시 연기면 세종리 114-380,60.0,1,0.0,4.0,4.0,4.0,10,1761,13.2
23774,2210270007,a_a007616,인생네컷 최고심,,30.0,4,0.0,5.0,5.0,5.0,10,2806,16.5
23775,2210270006,a_a011565,서울식물원,서울 강서구 마곡동 727-256,60.0,6,0.0,5.0,5.0,5.0,10,1627,16.5
23783,2210020001,a_a002259,여의도한강공원,서울 영등포구 여의도동 85,90.0,1,0.0,3.0,4.0,4.0,10,2324,11.7
23786,2210040004,a_a003825,황순원문학관 소나기마을,경기 양평군 서종면 수능리 334-3,30.0,7,0.0,3.0,3.0,3.0,10,3773,9.9
23795,2209190002,a_a002475,남양성모성지,경기 화성시 남양읍 남양리 1704,90.0,2,0.0,3.0,3.0,3.0,09,638,9.9
23801,2211120003,a_a018050,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,30.0,7,0.0,3.0,3.0,4.0,11,3621,10.9
23802,2210090006,a_a006656,에버랜드 에스파 포토존,,0.0,6,0.0,5.0,5.0,5.0,10,2275,16.5
23806,2210120007,a_a004526,임진각 평화누리,경기 파주시 문산읍 마정리 1316,90.0,6,1.0,5.0,5.0,5.0,10,2882,16.5
23808,2210200006,a_a009706,AK플라자 AKTown점,경기 수원시 팔달구 매산로1가 18,30.0,4,1.0,5.0,5.0,5.0,10,22,16.5
23813,2208270013,a_a001316,광장시장,서울 종로구 예지동 2-1,60.0,4,0.0,3.0,2.0,3.0,08,406,9.1
23816,2209240003,a_a003069,독립문,서울 서대문구 현저동 101,30.0,2,0.0,5.0,4.0,4.0,09,855,14.7
23821,2211100002,a_a017692,인사동 문화의거리,서울 종로구 관훈동 30-1,90.0,4,1.0,4.0,4.0,4.0,11,2793,13.2
23822,2210080006,a_a004321,방화수류정,경기 수원시 팔달구 매향동 151,30.0,2,0.0,5.0,5.0,5.0,10,1295,16.5
23826,2210080004,a_a003162,장자어린이공원,,30.0,1,0.0,4.0,3.0,3.0,10,2937,11.4
23828,2210300005,a_a012193,롯데마트 제타플렉스,서울 송파구 잠실동 40-1,90.0,4,0.0,4.0,3.0,3.0,10,1007,11.4
23831,2210020005,a_a004089,웨이브서프,경기 남양주시 화도읍 금남리 123,0.0,5,0.0,5.0,5.0,5.0,10,2595,16.5
23833,2210300001,a_a011493,천주교서울대교구 주교좌 명동대성당,서울 중구 명동2가 1-1,150.0,2,1.0,5.0,5.0,5.0,10,3107,16.5
23834,2208240005,a_a001333,육회독존,,150.0,4,0.0,5.0,5.0,5.0,08,2630,16.5
23840,2209040002,a_a001170,방아머리해수욕장,경기 안산시 단원구 대부북동,30.0,1,0.0,1.0,5.0,5.0,09,1291,10.5
23842,2211110006,a_a018009,까치울마을,경기 부천시 작동 380-12,30.0,7,1.0,3.0,4.0,4.0,11,570,11.7
23845,2211010003,a_a014619,덕수궁,서울 중구 정동 5-1,150.0,2,0.0,5.0,5.0,5.0,11,829,16.5
23849,2210100004,a_a005639,솔다람숲힐링파크,경기 가평군 가평읍 두밀리 80,300.0,13,0.0,5.0,5.0,5.0,10,1806,16.5
23852,2210220002,a_a009947,구월로데오광장,인천 남동구 구월동 1409-24,30.0,8,0.0,5.0,4.0,4.0,10,443,14.7
23856,2211060004,b_b012272,당산나루소공원,서울 영등포구 당산동5가 9-30,30.0,1,0.0,4.0,3.0,3.0,11,758,11.4
23860,2208260007,a_a001462,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,4.0,4.0,4.0,08,3752,13.2
23868,2210090012,a_a003603,경수갤러리,경기 수원시 팔달구 신풍동 221-19,60.0,3,1.0,4.0,4.0,5.0,10,264,14.2
23870,2208270002,a_a001462,지동시장,경기 수원시 팔달구 지동 402-2,30.0,4,0.0,4.0,4.0,4.0,08,3052,13.2
23872,2210010004,a_a004024,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,4.0,4.0,4.0,10,3752,13.2
23875,2210110006,a_a005012,국립현대미술관 서울관,서울 종로구 소격동 165-10,60.0,3,1.0,4.0,3.0,4.0,10,489,12.4
23881,2208110007,a_a000082,어둠속의대화,서울 종로구 가회동 1-29,90.0,3,0.0,5.0,5.0,5.0,08,2247,16.5
23882,2210080002,a_a005754,역삼도서관,서울 강남구 역삼동 829-20,90.0,3,0.0,4.0,5.0,5.0,10,2338,15.0
23884,2210230003,a_a010416,현대시티아울렛 가산점,서울 금천구 가산동 60-8,60.0,4,0.0,2.0,2.0,2.0,10,3643,6.6
23885,2210030001,a_a004862,올래홀,서울 종로구 동숭동 1-97,150.0,3,0.0,5.0,5.0,5.0,10,2466,16.5
23891,2210160003,a_a008099,"동막골 계곡, 힐링야영 축제",,30.0,8,1.0,4.0,5.0,5.0,10,883,15.0
23895,2210290011,a_a015272,이태원거리,서울 용산구 이태원동 119-23,120.0,4,0.0,1.0,1.0,1.0,10,2774,3.3
23897,2210310006,a_a012356,국립현대미술관 서울관,서울 종로구 소격동 165-10,90.0,3,0.0,5.0,5.0,5.0,10,489,16.5
23901,2209300005,a_a003779,광명동굴,경기 광명시 가학동 34-1,60.0,1,0.0,5.0,5.0,5.0,09,393,16.5
23908,2210290005,a_a011120,성오볼링장,경기 수원시 팔달구 화서동 93-27,30.0,5,0.0,4.0,3.0,3.0,10,1731,11.4
23910,2210010003,a_a003965,카메라타,경기 파주시 탄현면 법흥리 1652-129,90.0,3,0.0,3.0,4.0,4.0,10,3186,11.7
23911,2211100003,a_a017617,롯데백화점 동탄점,경기 화성시 오산동 967-2419,30.0,4,0.0,4.0,4.0,4.0,11,1020,13.2
23913,2210300003,a_a010064,청계사,경기 의왕시 청계동 11,30.0,2,0.0,4.0,4.0,4.0,10,3119,13.2
23914,2210280001,a_a011803,도산근린공원,서울 강남구 신사동 649-9,30.0,7,0.0,4.0,3.0,3.0,10,851,11.4
23915,2210100002,a_a006477,고양 씨티칼리지 플랜테이션,,210.0,1,0.0,5.0,5.0,5.0,10,310,16.5
23918,2210150002,a_a007579,일산호수공원,,90.0,1,0.0,5.0,5.0,5.0,10,2871,16.5
23919,2208230011,a_a000124,강릉중앙시장,강원 강릉시 성남동 50,60.0,4,0.0,5.0,5.0,5.0,08,185,16.5
23922,2211120002,b_b011659,곤지암리조트 스키장,경기 광주시 도척면 도웅리 540,30.0,13,1.0,4.0,3.0,4.0,11,341,12.4
23924,2210160003,a_a006331,팔당호반둘레길,,30.0,7,0.0,5.0,5.0,5.0,10,3361,16.5
23933,2210230004,b_b009428,연천호로고루,경기 연천군 장남면 원당리 1257-1,60.0,2,1.0,5.0,5.0,5.0,10,2369,16.5
23935,2211050005,b_b012022,NC큐브 커넬워크 겨울동,인천 연수구 송도동 17-1,60.0,4,1.0,4.0,3.0,4.0,11,94,12.4
23938,2209070001,a_a001419,천주교서울대교구 주교좌 명동대성당,서울 중구 명동2가 1-1,30.0,2,0.0,4.0,4.0,4.0,09,3107,13.2
23942,2209220002,a_a002089,하늘궁,경기 양주시 장흥면 석현리 204,30.0,6,0.0,3.0,3.0,3.0,09,3489,9.9
23944,2211130005,a_a017952,혜화문,서울 종로구 혜화동 28-5,60.0,2,0.0,4.0,4.0,4.0,11,3656,13.2
23948,2210150002,a_a007969,국립중앙박물관 야외광장,,60.0,2,1.0,5.0,5.0,5.0,10,482,16.5
23949,2208190002,a_a000513,시화나래조력공원,경기 안산시 단원구 대부동동,60.0,1,0.0,4.0,4.0,4.0,08,1997,13.2
23952,2208280002,a_a001377,가평초등학교,경기 가평군 가평읍 읍내리 553,60.0,7,0.0,4.0,2.0,4.0,08,155,11.6
23956,2208280002,a_a001548,영풍문고 미아롯데점,서울 강북구 미아동 70-2,30.0,4,1.0,5.0,5.0,5.0,08,2390,16.5
23966,2210010007,a_a002612,서울시티투어버스,서울 중구 태평로1가 63-1,120.0,13,0.0,5.0,5.0,5.0,10,1626,16.5
23967,2209050004,a_a000852,추억의청춘뮤지엄,경기 양평군 용문면 신점리 369-32,120.0,3,0.0,4.0,3.0,4.0,09,3166,12.4
23969,2208210005,a_a000339,롯데월드 어드벤처,서울 송파구 잠실동 40-1,270.0,6,0.0,5.0,5.0,5.0,08,1057,16.5
23971,2209170008,a_a001635,과천시민회관 야외공연장,경기 과천시 중앙동 6-2,30.0,3,1.0,4.0,4.0,4.0,09,366,13.2
23973,2210020003,a_a002526,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,210.0,6,1.0,4.0,5.0,5.0,10,2265,15.0
23979,2209270002,a_a002819,한국민속촌,경기 용인시 기흥구 보라동 107-1,360.0,6,0.0,5.0,5.0,5.0,09,3527,16.5
23980,2210150002,a_a006133,예스파크 이천도자예술마을,경기 이천시 신둔면 고척리 599-6,150.0,7,0.0,4.0,4.0,4.0,10,2406,13.2
23981,2208260004,a_a001448,L7 홍대,서울 마포구 동교동 160-5,120.0,5,0.0,5.0,5.0,5.0,08,78,16.5
23984,2208300002,a_a001103,IFC몰,서울 영등포구 여의도동 23-1,60.0,4,0.0,4.0,4.0,4.0,08,68,13.2
23985,2209260004,a_a002892,이디야커피 남양주호평점,경기 남양주시 호평동 640,90.0,4,0.0,4.0,4.0,4.0,09,2675,13.2
23986,2208120006,a_a000035,백운계곡관광지,경기 포천시 이동면 도평리 38,120.0,1,1.0,5.0,5.0,5.0,08,1316,16.5
23987,2210260004,a_a011866,한복대여 후 나들이,,30.0,4,0.0,4.0,5.0,5.0,10,3542,15.0
23989,2209170005,a_a001691,인천차이나타운,인천 중구 북성동2가 14,60.0,4,1.0,2.0,2.0,2.0,09,2852,6.6
23991,2210300006,a_a012193,서울놀이마당,서울 송파구 잠실동 47,30.0,6,0.0,4.0,3.0,3.0,10,1577,11.4
23995,2209070001,a_a000373,용문산관광지,경기 양평군 용문면 신점리 526-2,30.0,1,0.0,5.0,5.0,5.0,09,2495,16.5
23996,2208200004,a_a000315,경인아라뱃길,인천 계양구 선주지동 305-77,30.0,1,1.0,5.0,5.0,5.0,08,272,16.5
23998,2210020003,a_a002636,청와대 대통령관저,서울 종로구 세종로 1,90.0,2,0.0,4.0,3.0,4.0,10,3140,12.4
24000,2210230005,a_a009643,국립고궁박물관,서울 종로구 세종로 1-57,30.0,2,0.0,4.0,3.0,4.0,10,452,12.4
24002,2210290003,a_a013595,안성팜랜드,경기 안성시 공도읍 신두리 451,210.0,1,0.0,5.0,5.0,5.0,10,2169,16.5
24003,2210020003,a_a003281,코드케이 인천구월점,인천 남동구 구월동 1467-1,90.0,3,0.0,5.0,4.0,4.0,10,3219,14.7
24004,2209300001,a_a003735,인천문학경기장,인천 미추홀구 문학동 482,180.0,5,1.0,5.0,5.0,5.0,09,2838,16.5
24005,2210140006,a_a006515,광교호수공원,경기 수원시 영통구 하동 1020,60.0,1,1.0,4.0,5.0,5.0,10,383,15.0
24007,2210010010,a_a002480,청계천,서울 종로구 서린동 148,30.0,1,0.0,5.0,5.0,5.0,10,3124,16.5
24011,2209270007,a_a003622,임진강주상절리,경기 연천군 미산면 동이리 817,30.0,1,0.0,3.0,3.0,3.0,09,2895,9.9
24012,2210310003,a_a009705,수원화성 팔달문,경기 수원시 팔달구 팔달로2가 138,0.0,2,0.0,4.0,2.0,3.0,10,1909,10.6
24014,2210090001,a_a004132,라페스타,경기 고양시 일산동구 장항동 763-3,30.0,4,0.0,5.0,5.0,5.0,10,961,16.5
24015,2209230005,a_a001774,신매대교 인증센터,강원 춘천시 서면 신매리 41-2,120.0,13,0.0,5.0,4.0,5.0,09,2018,15.7
24017,2209250002,a_a001939,해방촌성당,서울 용산구 용산동2가 1-1118,30.0,2,0.0,4.0,4.0,4.0,09,3568,13.2
24025,2208260005,a_a000477,더페이지갤러리,서울 성동구 성수동1가 685-696,30.0,3,0.0,4.0,4.0,4.0,08,817,13.2
24026,2210290005,a_a014333,CGV 수원,경기 수원시 팔달구 매산로1가 18,120.0,3,0.0,5.0,5.0,5.0,10,40,16.5
24027,2210030003,a_a004933,롯데프리미엄아울렛 파주점,경기 파주시 문발동 644,180.0,4,1.0,5.0,5.0,5.0,10,1070,16.5
24030,2208280005,a_a000215,자유공원 맥아더장군동상,인천 중구 송학동1가 1-1,30.0,2,1.0,5.0,5.0,5.0,08,2910,16.5
24035,2210220003,a_a010085,롯데프리미엄아울렛 기흥점,경기 용인시 기흥구 고매동 286,60.0,4,1.0,4.0,4.0,4.0,10,1067,13.2
24037,2210190006,a_a008115,망원시장,서울 마포구 망원동 403-6,30.0,4,0.0,5.0,5.0,5.0,10,1118,16.5
24038,2208300002,a_a000506,롯데월드 샤롯데씨어터,서울 송파구 잠실동 40-1,180.0,6,1.0,4.0,4.0,5.0,08,1056,14.2
